the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                10        0.080       0.08        0.30           0.104       0.074       0.129     
2          12              48                10        0.200       0.06        0.24           0.245       0.165       0.490     
4          24              96                10        0.136       0.18        0.70           0.175       0.128       0.381     
8          48              192               10        0.188       0.25        1.02           0.282       0.170       0.727     
16         96              384               10        0.342       0.28        1.12           0.554       0.269       1.092     
32         192             768               10        0.516       0.37        1.49           0.961       0.415       1.560     
64         384             1536              10        1.336       0.29        1.15           2.329       0.881       3.362     
128        768             3072              10        2.828       0.27        1.09           4.912       2.104       6.956     
256        1536            6144              10        9.303       0.17        0.66           23.041      6.052       15.709    
512        3072            12288             10        20.341      0.15        0.60           28.022      16.305      32.265    
1024       6144            24576             10        59.321      0.10        0.41           66.915      54.290      85.463    
2048       12288           49152             10        132.999     0.09        0.37           140.176     129.346     141.973   
4096       24576           98304             10        301.923     0.08        0.33           308.865     298.097     331.108   
8192       49152           196608            10        650.226     0.08        0.30           659.765     645.168     658.586   
16384      98304           393216            10        1397.482    0.07        0.28           1414.910    1383.908    1438.482  

