the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.072       0.08        0.33           0.388       0.070       0.210     
2          12              48                1000      0.164       0.07        0.29           0.412       0.155       0.917     
4          24              96                1000      0.168       0.14        0.57           0.251       0.161       0.382     
8          48              192               1000      0.177       0.27        1.08           0.216       0.164       0.580     
16         96              384               1000      0.181       0.53        2.12           0.356       0.172       0.437     
32         192             768               1000      0.199       0.96        3.86           0.241       0.190       0.380     
64         384             1536              1000      0.253       1.52        6.06           0.414       0.241       0.672     
128        768             3072              1000      0.363       2.11        8.45           1.205       0.352       0.682     
256        1536            6144              1000      0.593       2.59        10.35          0.829       0.585       0.697     
512        3072            12288             1000      1.165       2.64        10.55          1.410       1.066       1.135     
1024       6144            24576             1000      2.113       2.91        11.63          2.426       1.998       2.293     
2048       12288           49152             1000      5.058       2.43        9.72           1183.036    3.862       4.252     
4096       24576           98304             1000      7.621       3.22        12.90          14.866      7.591       8.130     
8192       49152           196608            1000      15.726      3.13        12.50          673.650     15.055      15.471    
16384      98304           393216            1000      31.444      3.13        12.51          1368.665    29.978      30.267    
32768      196608          786432            1000      61.390      3.20        12.81          455.936     60.064      61.048    
65536      393216          1572864           1000      121.176     3.25        12.98          316.428     119.563     120.272   
131072     786432          3145728           1000      239.638     3.28        13.13          315.914     238.832     239.679   
262144     1572864         6291456           1000      478.383     3.29        13.15          530.314     477.234     478.155   
524288     3145728         12582912          1000      955.300     3.29        13.17          988.198     953.994     954.894   
1048576    6291456         25165824          1000      1909.978    3.29        13.18          1933.114    1907.620    1908.693  

