the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.267       0.00        0.04           0.363       0.263       0.677     
2          2               24                1000      0.268       0.01        0.09           0.519       0.264       0.515     
4          4               48                1000      0.270       0.01        0.18           0.356       0.267       0.819     
8          8               96                1000      0.276       0.03        0.35           0.467       0.272       0.662     
16         16              192               1000      0.287       0.06        0.67           0.365       0.283       0.951     
32         32              384               1000      0.310       0.10        1.24           0.620       0.307       0.479     
64         64              768               1000      0.351       0.18        2.19           0.630       0.348       0.475     
128        128             1536              1000      0.447       0.29        3.43           0.635       0.436       0.581     
256        256             3072              1000      0.617       0.42        4.98           0.936       0.610       1.144     
512        512             6144              1000      0.980       0.52        6.27           1.376       0.971       1.265     
1024       1024            12288             1000      1.697       0.60        7.24           6.093       1.672       1.996     
2048       2048            24576             1000      3.082       0.66        7.98           3.446       3.067       3.249     
4096       4096            49152             1000      5.897       0.69        8.34           13.414      5.866       6.020     
8192       8192            98304             1000      11.569      0.71        8.50           17.730      11.468      12.015    
16384      16384           196608            1000      22.929      0.71        8.57           29.542      22.679      23.656    
32768      32768           393216            1000      45.422      0.72        8.66           52.450      45.050      46.214    
65536      65536           786432            1000      90.148      0.73        8.72           96.048      89.868      90.892    
131072     131072          1572864           1000      179.694     0.73        8.75           185.318     179.218     180.577   
262144     262144          3145728           1000      358.536     0.73        8.77           367.089     358.001     359.020   
524288     524288          6291456           1000      717.229     0.73        8.77           728.219     716.020     716.858   
1048576    1048576         12582912          1000      1435.529    0.73        8.77           1451.914    1432.382    1433.981  

