the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.088       0.01        0.05           0.220       0.040       0.120     
2          2               8                 1000      0.089       0.02        0.09           0.240       0.040       0.100     
4          4               16                1000      0.094       0.04        0.17           0.220       0.060       0.100     
8          8               32                1000      0.122       0.07        0.26           0.280       0.060       0.460     
16         16              64                1000      0.142       0.11        0.45           0.300       0.080       0.380     
32         32              128               1000      0.159       0.20        0.81           0.280       0.100       0.300     
64         64              256               1000      0.204       0.31        1.25           0.560       0.140       0.400     
128        128             512               1000      0.286       0.45        1.79           0.400       0.260       0.340     
256        256             1024              1000      0.446       0.57        2.30           0.580       0.400       0.840     
512        512             2048              1000      0.739       0.69        2.77           0.900       0.720       1.020     
1024       1024            4096              1000      1.394       0.73        2.94           1.760       1.360       1.740     
2048       2048            8192              1000      2.466       0.83        3.32           3.100       2.440       2.740     
4096       4096            16384             1000      4.867       0.84        3.37           15.520      4.800       5.140     
8192       8192            32768             1000      9.629       0.85        3.40           154.720     9.420       10.300    
16384      16384           65536             1000      18.855      0.87        3.48           153.200     18.580      19.980    
32768      32768           131072            1000      37.414      0.88        3.50           97.740      37.040      38.840    
65536      65536           262144            1000      74.648      0.88        3.51           175.300     73.900      77.100    
131072     131072          524288            1000      149.518     0.88        3.51           307.460     147.660     155.480   
262144     262144          1048576           1000      473.643     0.55        2.21           536.240     344.640     324.480   
524288     524288          2097152           1000      645.279     0.81        3.25           859.800     636.200     622.920   
1048576    1048576         4194304           1000      1256.258    0.83        3.34           1710.580    1244.560    1244.260  

