the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.090       0.01        0.09           0.142       0.078       0.302     
2          2               16                1000      0.090       0.02        0.18           0.115       0.084       0.180     
4          4               32                1000      0.089       0.04        0.36           0.123       0.078       0.213     
8          8               64                1000      0.092       0.09        0.70           0.133       0.079       0.210     
16         16              128               1000      0.092       0.17        1.39           0.122       0.077       0.227     
32         32              256               1000      0.096       0.33        2.67           0.138       0.082       0.209     
64         64              512               1000      0.092       0.70        5.59           0.119       0.086       0.326     
128        128             1024              1000      0.101       1.26        10.11          0.266       0.096       0.299     
256        256             2048              1000      0.120       2.13        17.07          0.167       0.114       0.300     
512        512             4096              1000      0.159       3.23        25.83          0.449       0.149       0.361     
1024       1024            8192              1000      0.232       4.41        35.31          0.444       0.224       0.407     
2048       2048            16384             1000      0.378       5.42        43.39          0.533       0.371       0.630     
4096       4096            32768             1000      0.689       5.95        47.56          0.978       0.670       0.818     
8192       8192            65536             1000      1.301       6.30        50.38          1.569       1.271       1.539     
16384      16384           131072            1000      2.514       6.52        52.14          3.089       2.467       2.882     
32768      32768           262144            1000      5.598       5.85        46.83          5.985       5.296       7.030     
65536      65536           524288            1000      11.131      5.89        47.10          15.540      10.595      14.487    
131072     131072          1048576           1000      23.187      5.65        45.22          28.329      22.126      31.041    
262144     262144          2097152           1000      47.627      5.50        44.03          61.026      44.033      64.937    
524288     524288          4194304           1000      159.408     3.29        26.31          181.412     134.847     163.897   
1048576    1048576         8388608           1000      367.323     2.85        22.84          397.276     333.640     351.027   

