the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.268       0.01        0.01           0.600       0.220       0.900     
2          6               8                 1000      0.271       0.02        0.03           0.600       0.240       1.300     
4          12              16                1000      0.271       0.04        0.06           0.480       0.220       1.200     
8          24              32                1000      0.271       0.09        0.12           0.600       0.200       0.680     
16         48              64                1000      0.265       0.18        0.24           0.420       0.220       0.960     
32         96              128               1000      0.270       0.36        0.47           0.660       0.240       1.280     
64         192             256               1000      0.275       0.70        0.93           0.480       0.240       1.000     
128        384             512               1000      0.291       1.32        1.76           0.480       0.240       1.240     
256        768             1024              1000      0.331       2.32        3.09           0.500       0.260       1.340     
512        1536            2048              1000      0.427       3.60        4.80           0.720       0.380       1.120     
1024       3072            4096              1000      0.597       5.14        6.86           0.920       0.560       1.620     
2048       6144            8192              1000      0.983       6.25        8.34           10.160      0.920       2.160     
4096       12288           16384             1000      1.682       7.31        9.74           9.560       1.580       3.600     
8192       24576           32768             1000      2.841       8.65        11.53          6.760       2.760       9.900     
16384      49152           65536             1000      5.346       9.19        12.26          13.640      5.240       19.780    
32768      98304           131072            1000      11.111      8.85        11.80          632.120     10.240      37.040    
65536      196608          262144            1000      20.787      9.46        12.61          215.900     20.160      74.660    
131072     393216          524288            1000      41.051      9.58        12.77          152.760     40.040      148.860   
262144     786432          1048576           1000      262.560     3.00        3.99           414.740     245.360     235.520   
524288     1572864         2097152           1000      469.313     3.35        4.47           542.960     441.580     429.620   
1048576    3145728         4194304           1000      866.207     3.63        4.84           985.240     854.580     834.120   

