the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.172       0.01        0.02           10.312      0.152       0.579     
2          2               8                 1000      0.161       0.01        0.05           0.354       0.152       0.261     
4          4               16                1000      0.164       0.02        0.10           0.411       0.155       0.252     
8          8               32                1000      0.169       0.05        0.19           0.228       0.160       0.311     
16         16              64                1000      0.176       0.09        0.36           0.242       0.167       0.264     
32         32              128               1000      0.190       0.17        0.67           0.389       0.181       0.270     
64         64              256               1000      0.237       0.27        1.08           0.292       0.228       0.391     
128        128             512               1000      0.288       0.44        1.78           0.512       0.278       0.526     
256        256             1024              1000      0.439       0.58        2.33           0.493       0.428       0.521     
512        512             2048              1000      0.658       0.78        3.11           0.716       0.647       0.783     
1024       1024            4096              1000      1.133       0.90        3.62           1.341       1.118       1.296     
2048       2048            8192              1000      2.079       0.99        3.94           2.291       2.067       2.206     
4096       4096            16384             1000      3.920       1.04        4.18           4.002       3.909       4.081     
8192       8192            32768             1000      7.715       1.06        4.25           7.956       7.684       7.893     
16384      16384           65536             1000      15.164      1.08        4.32           21.058      15.123      15.324    
32768      32768           131072            1000      30.115      1.09        4.35           35.433      30.062      30.393    
65536      65536           262144            1000      60.072      1.09        4.36           67.148      59.971      60.174    
131072     131072          524288            1000      119.555     1.10        4.39           126.286     119.427     119.628   
262144     262144          1048576           1000      238.756     1.10        4.39           244.804     238.558     238.922   
524288     524288          2097152           1000      477.180     1.10        4.39           483.190     476.910     483.313   
1048576    1048576         4194304           1000      954.499     1.10        4.39           964.081     953.719     954.979   

