the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.372       0.02        0.06           0.751       0.353       1.917     
4          24              96                1000      0.373       0.06        0.26           0.651       0.357       1.810     
16         96              384               1000      0.389       0.25        0.99           0.848       0.374       1.926     
64         384             1536              1000      0.445       0.86        3.45           0.873       0.424       1.722     
256        1536            6144              1000      0.671       2.29        9.15           2.647       0.649       2.318     
1024       6144            24576             1000      3.263       1.88        7.53           1758.166    1.485       3.305     
4096       24576           98304             1000      5.146       4.78        19.10          15.666      4.989       9.682     
16384      98304           393216            1000      43.035      2.28        9.14           266.606     41.426      52.167    
65536      393216          1572864           1000      191.432     2.05        8.22           331.599     188.464     194.503   
262144     1572864         6291456           1000      1278.436    1.23        4.92           1402.208    1272.529    1308.140  
1048576    6291456         25165824          1000      6139.156    1.02        4.10           6304.524    6082.225    6240.662  

