the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.079       0.08        0.30           0.133       0.077       0.127     
2          12              48                1000      0.081       0.15        0.59           0.132       0.081       0.203     
4          24              96                1000      0.085       0.28        1.13           0.127       0.082       0.151     
8          48              192               1000      0.087       0.55        2.20           0.133       0.086       0.139     
16         96              384               1000      0.096       1.00        4.00           0.138       0.094       0.341     
32         192             768               1000      0.114       1.68        6.72           0.156       0.111       0.248     
64         384             1536              1000      0.146       2.63        10.51          0.197       0.145       0.183     
128        768             3072              1000      0.214       3.58        14.33          0.246       0.208       0.353     
256        1536            6144              1000      0.352       4.36        17.44          0.427       0.345       0.403     
512        3072            12288             1000      0.622       4.94        19.76          0.710       0.611       0.642     
1024       6144            24576             1000      1.162       5.29        21.14          6.236       1.144       1.181     
2048       12288           49152             1000      2.237       5.49        21.97          6.547       2.213       2.357     
4096       24576           98304             1000      4.382       5.61        22.43          4.429       4.358       4.549     
8192       49152           196608            1000      8.688       5.66        22.63          12.911      8.634       8.834     
16384      98304           393216            1000      17.424      5.64        22.57          23.975      17.280      18.659    
32768      196608          786432            1000      34.854      5.64        22.56          38.947      34.622      36.887    
65536      393216          1572864           1000      69.238      5.68        22.72          74.353      68.950      70.384    
131072     786432          3145728           1000      138.218     5.69        22.76          142.947     137.932     139.382   
262144     1572864         6291456           1000      276.083     5.70        22.79          284.326     275.665     277.627   
524288     3145728         12582912          1000      554.151     5.68        22.71          566.147     551.834     555.465   
1048576    6291456         25165824          1000      1113.408    5.65        22.60          1124.780    1110.627    1123.519  

