the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.376       0.00        0.02           0.680       0.320       1.040     
2          2               16                1000      0.377       0.01        0.04           0.540       0.340       0.780     
4          4               32                1000      0.386       0.01        0.08           0.580       0.340       1.140     
8          8               64                1000      0.393       0.02        0.16           0.760       0.340       1.240     
16         16              128               1000      0.413       0.04        0.31           0.820       0.360       0.900     
32         32              256               1000      0.439       0.07        0.58           0.760       0.380       1.500     
64         64              512               1000      0.494       0.13        1.04           0.680       0.440       0.820     
128        128             1024              1000      0.598       0.21        1.71           8.500       0.520       1.160     
256        256             2048              1000      0.795       0.32        2.58           1.780       0.720       1.820     
512        512             4096              1000      1.192       0.43        3.44           1.700       1.120       2.660     
1024       1024            8192              1000      1.958       0.52        4.18           3.020       1.880       3.060     
2048       2048            16384             1000      3.661       0.56        4.47           144.060     3.460       5.320     
4096       4096            32768             1000      6.793       0.60        4.82           22.980      6.560       10.420    
8192       8192            65536             1000      12.953      0.63        5.06           137.760     12.680      21.420    
16384      16384           131072            1000      25.335      0.65        5.17           86.380      24.980      42.460    
32768      32768           262144            1000      51.057      0.64        5.13           101.840     49.560      87.380    
65536      65536           524288            1000      223.893     0.29        2.34           251.540     212.400     221.500   
131072     131072          1048576           1000      510.320     0.26        2.05           556.080     499.720     499.480   
262144     262144          2097152           1000      1117.582    0.23        1.88           1177.980    1102.680    1090.480  
524288     524288          4194304           1000      1820.434    0.29        2.30           1865.260    1796.820    1815.760  
1048576    1048576         8388608           1000      4668.135    0.22        1.80           4752.220    4639.780    4683.560  

