the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.142       0.01        0.06           9.960       0.040       0.100     
2          2               16                1000      0.143       0.01        0.11           0.540       0.060       0.200     
4          4               32                1000      0.166       0.02        0.19           0.480       0.100       0.400     
8          8               64                1000      0.165       0.05        0.39           0.600       0.060       0.400     
16         16              128               1000      0.142       0.11        0.90           0.300       0.060       0.160     
32         32              256               1000      0.170       0.19        1.51           0.720       0.100       0.200     
64         64              512               1000      0.133       0.48        3.85           0.560       0.080       0.180     
128        128             1024              1000      0.151       0.85        6.78           6.840       0.100       0.280     
256        256             2048              1000      0.196       1.31        10.47          0.680       0.140       0.560     
512        512             4096              1000      0.293       1.75        13.97          0.680       0.240       0.460     
1024       1024            8192              1000      0.467       2.19        17.52          1.140       0.440       0.960     
2048       2048            16384             1000      0.931       2.20        17.59          1.740       0.880       1.580     
4096       4096            32768             1000      2.131       1.92        15.38          2.780       1.780       4.280     
8192       8192            65536             1000      3.592       2.28        18.25          8.440       3.500       9.000     
16384      16384           131072            1000      7.352       2.23        17.83          14.820      6.820       15.340    
32768      32768           262144            1000      13.856      2.36        18.92          30.880      13.540      36.300    
65536      65536           524288            1000      28.688      2.28        18.28          83.440      27.100      80.260    
131072     131072          1048576           1000      145.573     0.90        7.20           181.700     134.960     151.020   
262144     262144          2097152           1000      334.790     0.78        6.26           368.240     324.420     304.720   
524288     524288          4194304           1000      622.142     0.84        6.74           700.280     604.260     596.500   
1048576    1048576         8388608           1000      1138.919    0.92        7.37           1632.840    1121.060    1125.080  

