the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.290       0.00        0.06           0.401       0.288       0.870     
2          2               32                1000      0.292       0.01        0.11           0.637       0.291       0.806     
4          4               64                1000      0.294       0.01        0.22           0.656       0.292       0.830     
8          8               128               1000      0.297       0.03        0.43           0.375       0.295       0.661     
16         16              256               1000      0.306       0.05        0.84           0.726       0.302       0.506     
32         32              512               1000      0.324       0.10        1.58           0.620       0.319       0.846     
64         64              1024              1000      0.368       0.17        2.78           0.680       0.364       0.626     
128        128             2048              1000      0.462       0.28        4.43           0.734       0.451       0.837     
256        256             4096              1000      0.633       0.40        6.47           0.940       0.625       0.853     
512        512             8192              1000      1.020       0.50        8.03           1.600       0.994       1.569     
1024       1024            16384             1000      1.714       0.60        9.56           5.978       1.694       2.325     
2048       2048            32768             1000      3.203       0.64        10.23          3.790       3.097       3.982     
4096       4096            65536             1000      6.168       0.66        10.62          10.167      5.890       9.336     
8192       8192            131072            1000      11.989      0.68        10.93          17.692      11.528      13.305    
16384      16384           262144            1000      24.366      0.67        10.76          30.209      23.205      25.447    
32768      32768           524288            1000      48.133      0.68        10.89          55.537      46.171      52.231    
65536      65536           1048576           1000      92.617      0.71        11.32          102.034     91.292      92.632    
131072     131072          2097152           1000      182.071     0.72        11.52          190.319     180.828     185.122   
262144     262144          4194304           1000      362.693     0.72        11.56          377.265     360.140     363.604   
524288     524288          8388608           1000      720.985     0.73        11.63          733.226     719.312     721.023   
1048576    1048576         16777216          1000      1877.659    0.56        8.94           1894.210    1868.033    1875.036  

