the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.117       0.073       0.148     
2          2               8                 1000      0.074       0.03        0.11           0.098       0.074       0.123     
4          4               16                1000      0.076       0.05        0.21           0.117       0.075       0.124     
8          8               32                1000      0.078       0.10        0.41           0.137       0.076       0.126     
16         16              64                1000      0.081       0.20        0.80           0.129       0.080       0.128     
32         32              128               1000      0.088       0.36        1.45           0.108       0.087       0.135     
64         64              256               1000      0.096       0.67        2.68           0.301       0.094       0.143     
128        128             512               1000      0.110       1.16        4.65           0.129       0.109       0.338     
256        256             1024              1000      0.141       1.81        7.25           0.218       0.140       0.188     
512        512             2048              1000      0.203       2.52        10.07          0.324       0.202       0.280     
1024       1024            4096              1000      0.328       3.12        12.49          0.537       0.325       0.375     
2048       2048            8192              1000      0.576       3.55        14.22          0.635       0.573       0.638     
4096       4096            16384             1000      1.071       3.83        15.30          1.135       1.068       1.134     
8192       8192            32768             1000      2.064       3.97        15.88          2.591       2.059       2.192     
16384      16384           65536             1000      4.048       4.05        16.19          4.471       4.044       4.230     
32768      32768           131072            1000      8.050       4.07        16.28          15.955      8.001       8.577     
65536      65536           262144            1000      16.020      4.09        16.36          46.251      15.917      16.649    
131072     131072          524288            1000      32.392      4.05        16.19          470.446     31.741      33.691    
262144     262144          1048576           1000      63.807      4.11        16.43          231.344     63.409      65.989    
524288     524288          2097152           1000      127.399     4.12        16.46          315.950     126.721     137.024   
1048576    1048576         4194304           1000      255.169     4.11        16.44          339.040     253.445     282.719   

