the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.167       0.01        0.10           0.340       0.100       0.200     
2          4               32                1000      0.189       0.02        0.17           0.360       0.140       0.240     
4          8               64                1000      0.243       0.03        0.26           0.420       0.180       0.740     
8          16              128               1000      0.323       0.05        0.40           0.480       0.260       0.620     
16         32              256               1000      0.455       0.07        0.56           0.820       0.400       0.960     
32         64              512               1000      1.545       0.04        0.33           828.020     0.660       0.780     
64         128             1024              1000      1.269       0.10        0.81           9.860       1.180       1.520     
128        256             2048              1000      2.364       0.11        0.87           2.520       2.260       2.840     
256        512             4096              1000      4.592       0.11        0.89           5.120       4.380       4.760     
512        1024            8192              1000      8.977       0.11        0.91           94.020      8.340       9.760     
1024       2048            16384             1000      17.806      0.12        0.92           18.720      16.780      17.900    
2048       4096            32768             1000      37.615      0.11        0.87           90.040      36.820      39.000    
4096       8192            65536             1000      72.058      0.11        0.91           102.900     65.320      75.120    
8192       16384           131072            1000      148.263     0.11        0.88           179.060     133.880     150.140   
16384      32768           262144            1000      292.303     0.11        0.90           352.360     274.960     300.220   
32768      65536           524288            1000      587.959     0.11        0.89           748.720     515.380     574.520   
65536      131072          1048576           1000      1402.759    0.09        0.75           1527.080    1181.360    1206.900  
131072     262144          2097152           1000      2373.040    0.11        0.88           2571.380    2085.760    2192.720  
262144     524288          4194304           1000      4746.582    0.11        0.88           5120.580    4199.160    4765.200  
524288     1048576         8388608           1000      9374.180    0.11        0.89           9995.880    8397.740    8497.400  
1048576    2097152         16777216          1000      19653.849   0.11        0.85           20166.780   19363.480   19561.160 

