the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.094       0.01        0.09           0.580       0.040       0.340     
2          2               16                1000      0.097       0.02        0.16           3.080       0.040       0.480     
4          4               32                1000      0.094       0.04        0.34           0.280       0.040       0.520     
8          8               64                1000      0.093       0.09        0.69           0.280       0.040       0.100     
16         16              128               1000      0.115       0.14        1.11           1.420       0.080       0.340     
32         32              256               1000      0.110       0.29        2.32           0.540       0.060       0.920     
64         64              512               1000      0.108       0.59        4.72           0.320       0.060       0.320     
128        128             1024              1000      0.149       0.86        6.86           0.580       0.100       0.720     
256        256             2048              1000      0.177       1.44        11.55          0.320       0.160       1.020     
512        512             4096              1000      0.269       1.90        15.23          0.740       0.240       0.900     
1024       1024            8192              1000      0.504       2.03        16.24          1.180       0.460       1.600     
2048       2048            16384             1000      0.950       2.16        17.24          1.860       0.900       3.260     
4096       4096            32768             1000      1.862       2.20        17.60          14.960      1.780       5.880     
8192       8192            65536             1000      4.091       2.00        16.02          7.660       3.960       10.760    
16384      16384           131072            1000      7.491       2.19        17.50          104.360     6.840       21.220    
32768      32768           262144            1000      14.575      2.25        17.99          38.360      13.500      44.160    
65536      65536           524288            1000      30.406      2.16        17.24          90.880      27.000      78.100    
131072     131072          1048576           1000      149.157     0.88        7.03           187.560     111.260     114.960   
262144     262144          2097152           1000      318.883     0.82        6.58           362.180     302.520     259.120   
524288     524288          4194304           1000      546.920     0.96        7.67           623.080     522.160     480.800   
1048576    1048576         8388608           1000      983.649     1.07        8.53           1170.300    968.120     964.560   

