the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.633       0.00        0.02           1.060       0.580       2.300     
2          4               24                1000      0.677       0.01        0.04           1.340       0.620       2.120     
4          8               48                1000      0.761       0.01        0.06           1.000       0.700       2.080     
8          16              96                1000      1.003       0.02        0.10           2.320       0.940       3.520     
16         32              192               1000      1.567       0.02        0.12           76.940      1.440       3.680     
32         64              384               1000      2.388       0.03        0.16           13.980      2.300       4.420     
64         128             768               1000      4.145       0.03        0.19           14.500      4.080       6.240     
128        256             1536              1000      7.808       0.03        0.20           120.560     7.580       9.720     
256        512             3072              1000      14.887      0.03        0.21           20.440      14.840      16.280    
512        1024            6144              1000      29.679      0.03        0.21           131.140     29.300      32.340    
1024       2048            12288             1000      60.068      0.03        0.20           120.720     59.500      62.260    
2048       4096            24576             1000      121.740     0.03        0.20           160.860     121.000     124.600   
4096       8192            49152             1000      243.746     0.03        0.20           267.260     242.700     246.820   
8192       16384           98304             1000      486.864     0.03        0.20           504.440     485.500     489.500   
16384      32768           196608            1000      973.006     0.03        0.20           990.780     970.440     979.140   
32768      65536           393216            1000      1946.668    0.03        0.20           2017.160    1941.380    1966.920  
65536      131072          786432            1000      3911.278    0.03        0.20           3956.400    3895.340    3908.980  
131072     262144          1572864           1000      7807.803    0.03        0.20           7847.180    7789.220    7815.760  
262144     524288          3145728           1000      15605.263   0.03        0.20           15631.240   15585.620   15633.480 
524288     1048576         6291456           1000      31208.211   0.03        0.20           31235.240   31172.840   31213.640 
1048576    2097152         12582912          1000      63335.490   0.03        0.20           63404.000   63284.380   63303.680 

