the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.070       0.01        0.11           0.083       0.070       0.121     
2          2               16                1000      0.071       0.03        0.23           0.083       0.071       0.127     
4          4               32                1000      0.071       0.06        0.45           0.079       0.071       0.120     
8          8               64                1000      0.071       0.11        0.90           0.079       0.071       0.120     
16         16              128               1000      0.071       0.23        1.80           0.079       0.071       0.265     
32         32              256               1000      0.071       0.45        3.61           0.073       0.071       0.121     
64         64              512               1000      0.071       0.90        7.21           0.073       0.071       0.262     
128        128             1024              1000      0.071       1.80        14.42          0.074       0.071       0.121     
256        256             2048              1000      0.071       3.61        28.84          0.074       0.071       0.119     
512        512             4096              1000      0.084       6.08        48.65          13.256      0.070       0.119     
1024       1024            8192              1000      0.071       14.42       115.38         0.073       0.071       0.120     
2048       2048            16384             1000      0.071       28.84       230.75         0.074       0.071       0.123     
4096       4096            32768             1000      0.071       57.69       461.51         0.073       0.071       0.120     
8192       8192            65536             1000      0.071       115.38      923.00         0.074       0.071       0.120     
16384      16384           131072            1000      0.071       230.75      1846.03        0.073       0.071       0.120     
32768      32768           262144            1000      0.071       461.51      3692.07        0.073       0.071       0.120     
65536      65536           524288            1000      0.071       923.00      7384.03        0.074       0.071       0.120     
131072     131072          1048576           1000      0.071       1846.01     14768.05       0.074       0.071       0.120     
262144     262144          2097152           1000      0.071       3692.01     29536.10       0.074       0.071       0.120     
524288     524288          4194304           1000      0.071       7384.03     59072.20       0.074       0.071       0.119     
1048576    1048576         8388608           1000      0.071       14768.26    118146.05      0.073       0.071       0.120     

