the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.051       0.02        0.16           0.060       0.040       0.060     
2          2               16                1000      0.054       0.04        0.30           0.080       0.040       0.080     
4          4               32                1000      0.053       0.08        0.61           0.080       0.040       0.080     
8          8               64                1000      0.054       0.15        1.19           0.080       0.040       0.300     
16         16              128               1000      0.056       0.29        2.29           0.060       0.040       0.060     
32         32              256               1000      0.060       0.53        4.26           0.100       0.060       0.140     
64         64              512               1000      0.067       0.95        7.61           0.080       0.060       0.100     
128        128             1024              1000      0.090       1.42        11.37          0.120       0.080       0.140     
256        256             2048              1000      0.140       1.83        14.68          7.620       0.120       0.400     
512        512             4096              1000      0.210       2.44        19.49          0.240       0.200       0.420     
1024       1024            8192              1000      0.382       2.68        21.44          10.520      0.360       1.240     
2048       2048            16384             1000      0.702       2.92        23.34          0.920       0.680       1.800     
4096       4096            32768             1000      1.345       3.05        24.36          1.560       1.340       4.040     
8192       8192            65536             1000      2.752       2.98        23.81          12.440      2.680       8.100     
16384      16384           131072            1000      5.975       2.74        21.94          14.580      5.860       17.360    
32768      32768           262144            1000      12.204      2.69        21.48          27.480      11.660      33.660    
65536      65536           524288            1000      273.948     0.24        1.91           2256.160    26.800      81.420    
131072     131072          1048576           1000      346.630     0.38        3.03           3869.640    56.500      159.200   
262144     262144          2097152           1000      584.620     0.45        3.59           7320.780    110.540     381.260   
524288     524288          4194304           1000      457.859     1.15        9.16           3315.820    412.300     757.080   
1048576    1048576         8388608           1000      1498.325    0.70        5.60           3884.760    1429.400    1581.320  

