the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.086       0.072       0.440     
2          2               8                 1000      0.074       0.03        0.11           0.296       0.073       0.220     
4          4               16                1000      0.076       0.05        0.21           0.092       0.074       0.090     
8          8               32                1000      0.078       0.10        0.41           0.300       0.076       0.111     
16         16              64                1000      0.079       0.20        0.81           0.083       0.078       0.087     
32         32              128               1000      0.084       0.38        1.53           0.116       0.083       0.116     
64         64              256               1000      0.095       0.67        2.70           0.352       0.093       0.274     
128        128             512               1000      0.121       1.06        4.25           0.278       0.119       0.310     
256        256             1024              1000      0.171       1.50        5.99           0.186       0.170       0.550     
512        512             2048              1000      0.273       1.88        7.50           0.485       0.272       0.282     
1024       1024            4096              1000      0.477       2.14        8.58           0.681       0.475       0.640     
2048       2048            8192              1000      0.884       2.32        9.27           0.922       0.882       1.788     
4096       4096            16384             1000      1.702       2.41        9.62           1.725       1.701       3.763     
8192       8192            32768             1000      3.347       2.45        9.79           9.796       3.337       7.371     
16384      16384           65536             1000      6.618       2.48        9.90           12.080      6.596       15.276    
32768      32768           131072            1000      13.191      2.48        9.94           19.052      13.128      30.344    
65536      65536           262144            1000      26.369      2.49        9.94           33.210      26.243      60.293    
131072     131072          524288            1000      52.616      2.49        9.96           60.352      52.412      118.538   
262144     262144          1048576           1000      105.350     2.49        9.95           153.850     105.026     234.918   
524288     524288          2097152           1000      390.990     1.34        5.36           415.898     386.048     468.042   
1048576    1048576         4194304           1000      929.277     1.13        4.51           950.406     924.635     954.680   

