the current thread cpu affinity is 0x2, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.084       0.01        0.10           0.090       0.084       0.330     
2          2               16                1000      0.088       0.02        0.18           0.104       0.087       0.252     
4          4               32                1000      0.099       0.04        0.32           0.120       0.098       0.464     
8          8               64                1000      0.115       0.07        0.56           0.131       0.115       0.175     
16         16              128               1000      0.149       0.11        0.86           0.162       0.149       0.184     
32         32              256               1000      0.216       0.15        1.19           0.226       0.216       0.236     
64         64              512               1000      0.383       0.17        1.34           33.568      0.346       0.403     
128        128             1024              1000      0.612       0.21        1.67           0.620       0.611       0.954     
256        256             2048              1000      1.149       0.22        1.78           1.149       1.139       1.187     
512        512             4096              1000      2.207       0.23        1.86           2.219       2.196       2.328     
1024       1024            8192              1000      4.323       0.24        1.89           4.339       4.318       4.539     
2048       2048            16384             1000      8.589       0.24        1.91           8.615       8.552       8.813     
4096       4096            32768             1000      17.097      0.24        1.92           35.537      17.022      17.204    
8192       8192            65536             1000      34.143      0.24        1.92           63.638      34.014      34.129    
16384      16384           131072            1000      68.096      0.24        1.92           77.406      67.943      68.209    
32768      32768           262144            1000      136.100     0.24        1.93           148.729     135.956     136.510   
65536      65536           524288            1000      272.223     0.24        1.93           323.044     271.842     272.441   
131072     131072          1048576           1000      544.081     0.24        1.93           564.315     543.522     563.363   
262144     262144          2097152           1000      1088.295    0.24        1.93           1112.114    1087.227    1126.447  
524288     524288          4194304           1000      2176.026    0.24        1.93           2203.407    2173.985    2262.397  
1048576    1048576         8388608           1000      4352.543    0.24        1.93           4410.287    4349.328    4525.663  

