the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.304       0.00        0.05           0.542       0.294       0.874     
2          2               32                1000      0.305       0.01        0.10           0.467       0.296       1.047     
4          4               64                1000      0.307       0.01        0.21           0.356       0.298       0.760     
8          8               128               1000      0.310       0.03        0.41           0.614       0.302       0.706     
16         16              256               1000      0.317       0.05        0.81           0.357       0.309       0.711     
32         32              512               1000      0.334       0.10        1.53           0.386       0.324       0.765     
64         64              1024              1000      0.377       0.17        2.71           0.425       0.368       0.759     
128        128             2048              1000      0.466       0.27        4.39           0.670       0.457       0.652     
256        256             4096              1000      0.641       0.40        6.39           0.874       0.629       1.049     
512        512             8192              1000      1.033       0.50        7.93           1.355       1.000       1.354     
1024       1024            16384             1000      1.730       0.59        9.47           8.871       1.699       2.335     
2048       2048            32768             1000      3.226       0.63        10.16          3.710       3.097       3.580     
4096       4096            65536             1000      6.225       0.66        10.53          13.393      5.906       7.888     
8192       8192            131072            1000      11.543      0.71        11.36          11.951      11.481      12.090    
16384      16384           262144            1000      22.931      0.71        11.43          27.022      22.750      23.327    
32768      32768           524288            1000      45.370      0.72        11.56          51.690      45.216      45.903    
65536      65536           1048576           1000      90.082      0.73        11.64          96.639      89.910      90.908    
131072     131072          2097152           1000      179.690     0.73        11.67          187.361     179.322     180.177   
262144     262144          4194304           1000      359.145     0.73        11.68          375.862     358.205     358.946   
524288     524288          8388608           1000      717.542     0.73        11.69          728.094     716.363     717.213   
1048576    1048576         16777216          1000      1773.688    0.59        9.46           1798.435    1765.617    1770.758  

