the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.166       0.01        0.14           0.288       0.162       0.625     
2          4               48                1000      0.160       0.03        0.30           0.233       0.157       0.531     
4          8               96                1000      0.161       0.05        0.60           0.317       0.158       0.412     
8          16              192               1000      0.162       0.10        1.18           0.316       0.157       0.519     
16         32              384               1000      0.169       0.19        2.28           0.346       0.161       0.507     
32         64              768               1000      0.172       0.37        4.47           0.406       0.167       0.496     
64         128             1536              1000      0.188       0.68        8.16           5.676       0.177       0.496     
128        256             3072              1000      0.209       1.23        14.71          0.563       0.200       0.628     
256        512             6144              1000      0.275       1.86        22.32          0.549       0.260       1.045     
512        1024            12288             1000      0.384       2.67        32.00          0.645       0.365       0.743     
1024       2048            24576             1000      0.666       3.07        36.88          0.924       0.641       1.201     
2048       4096            49152             1000      1.115       3.67        44.09          1.340       1.065       2.050     
4096       8192            98304             1000      1.993       4.11        49.33          6.640       1.895       3.306     
8192       16384           196608            1000      4.473       3.66        43.95          4.946       4.213       6.237     
16384      32768           393216            1000      9.330       3.51        42.15          14.540      8.841       11.351    
32768      65536           786432            1000      18.866      3.47        41.68          23.048      18.025      25.156    
65536      131072          1572864           1000      42.451      3.09        37.05          49.595      40.513      55.116    
131072     262144          3145728           1000      86.060      3.05        36.55          99.579      78.311      104.658   
262144     524288          6291456           1000      238.901     2.19        26.34          245.963     234.343     239.975   
524288     1048576         12582912          1000      510.091     2.06        24.67          519.872     495.838     510.424   
1048576    2097152         25165824          1000      1337.803    1.57        18.81          1355.189    1327.226    1337.793  

