the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.073       0.01        0.11           0.108       0.072       0.431     
2          2               16                1000      0.074       0.03        0.22           0.083       0.073       0.203     
4          4               32                1000      0.075       0.05        0.42           0.129       0.075       0.159     
8          8               64                1000      0.074       0.11        0.86           0.090       0.073       0.271     
16         16              128               1000      0.075       0.21        1.70           0.091       0.074       0.117     
32         32              256               1000      0.076       0.42        3.37           0.098       0.076       0.137     
64         64              512               1000      0.082       0.78        6.28           0.388       0.079       0.118     
128        128             1024              1000      0.088       1.45        11.60          0.128       0.087       0.125     
256        256             2048              1000      0.106       2.42        19.33          0.273       0.103       0.143     
512        512             4096              1000      0.138       3.72        29.73          0.200       0.134       0.176     
1024       1024            8192              1000      0.205       5.00        39.96          0.260       0.196       0.240     
2048       2048            16384             1000      0.331       6.18        49.43          0.507       0.320       0.497     
4096       4096            32768             1000      0.721       5.68        45.47          4.295       0.602       1.085     
8192       8192            65536             1000      1.365       6.00        48.02          2.075       1.114       2.938     
16384      16384           131072            1000      3.361       4.87        38.99          10.048      2.613       6.713     
32768      32768           262144            1000      12.526      2.62        20.93          17.959      11.679      14.943    
65536      65536           524288            1000      33.373      1.96        15.71          39.093      31.955      34.681    
131072     131072          1048576           1000      74.077      1.77        14.16          79.710      71.985      73.222    
262144     262144          2097152           1000      157.143     1.67        13.35          170.235     154.429     156.230   
524288     524288          4194304           1000      320.168     1.64        13.10          333.461     315.979     319.113   
1048576    1048576         8388608           1000      706.748     1.48        11.87          726.363     663.750     691.299   

