the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.219       0.00        0.04           0.424       0.208       0.628     
2          2               16                1000      0.222       0.01        0.07           0.271       0.212       0.597     
4          4               32                1000      0.224       0.02        0.14           0.370       0.212       0.520     
8          8               64                1000      0.228       0.04        0.28           0.609       0.216       0.705     
16         16              128               1000      0.235       0.07        0.55           0.642       0.223       0.370     
32         32              256               1000      0.249       0.13        1.03           0.403       0.238       0.531     
64         64              512               1000      0.279       0.23        1.83           0.507       0.266       0.651     
128        128             1024              1000      0.335       0.38        3.05           0.690       0.325       0.559     
256        256             2048              1000      0.451       0.57        4.54           0.489       0.441       0.659     
512        512             4096              1000      0.694       0.74        5.90           0.964       0.681       1.245     
1024       1024            8192              1000      1.161       0.88        7.06           1.631       1.145       1.541     
2048       2048            16384             1000      2.090       0.98        7.84           2.505       2.076       2.442     
4096       4096            32768             1000      3.971       1.03        8.25           4.332       3.964       4.435     
8192       8192            65536             1000      8.992       0.91        7.29           1263.245    7.692       8.038     
16384      16384           131072            1000      15.691      1.04        8.35           483.754     15.155      15.660    
32768      32768           262144            1000      30.290      1.08        8.65           36.948      30.075      30.683    
65536      65536           524288            1000      60.283      1.09        8.70           205.305     59.869      60.471    
131072     131072          1048576           1000      119.948     1.09        8.74           218.149     119.489     120.023   
262144     262144          2097152           1000      239.416     1.09        8.76           321.270     238.646     239.413   
524288     524288          4194304           1000      478.075     1.10        8.77           509.753     477.021     477.605   
1048576    1048576         8388608           1000      955.541     1.10        8.78           970.693     954.093     954.551   

