the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.080       0.072       0.198     
2          2               8                 1000      0.079       0.03        0.10           0.086       0.077       0.101     
4          4               16                1000      0.075       0.05        0.21           0.306       0.074       0.101     
8          8               32                1000      0.076       0.11        0.42           0.290       0.074       0.108     
16         16              64                1000      0.075       0.21        0.85           0.085       0.075       0.085     
32         32              128               1000      0.075       0.43        1.70           0.299       0.074       0.083     
64         64              256               1000      0.076       0.84        3.36           0.082       0.076       0.105     
128        128             512               1000      0.084       1.52        6.10           0.307       0.082       0.110     
256        256             1024              1000      0.098       2.61        10.45          0.334       0.097       0.132     
512        512             2048              1000      0.127       4.03        16.12          0.161       0.126       0.329     
1024       1024            4096              1000      0.185       5.53        22.11          0.195       0.184       0.220     
2048       2048            8192              1000      0.304       6.74        26.96          0.527       0.301       0.356     
4096       4096            16384             1000      0.537       7.62        30.49          0.769       0.534       0.832     
8192       8192            32768             1000      1.032       7.94        31.76          1.248       1.003       1.338     
16384      16384           65536             1000      1.962       8.35        33.40          2.186       1.949       2.323     
32768      32768           131072            1000      3.849       8.51        34.06          4.068       3.811       4.171     
65536      65536           262144            1000      7.564       8.66        34.66          7.793       7.533       8.060     
131072     131072          524288            1000      15.057      8.71        34.82          21.537      14.980      15.403    
262144     262144          1048576           1000      29.963      8.75        35.00          37.018      29.891      30.741    
524288     524288          2097152           1000      59.757      8.77        35.09          65.337      59.675      60.097    
1048576    1048576         4194304           1000      119.533     8.77        35.09          127.384     119.270     120.079   

