the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.081       0.01        0.10           0.121       0.077       0.290     
2          2               16                1000      0.084       0.02        0.19           0.088       0.078       0.160     
4          4               32                1000      0.082       0.05        0.39           0.133       0.078       0.262     
8          8               64                1000      0.083       0.10        0.77           0.117       0.079       0.265     
16         16              128               1000      0.085       0.19        1.51           0.122       0.080       0.354     
32         32              256               1000      0.090       0.35        2.84           0.137       0.087       0.167     
64         64              512               1000      0.090       0.71        5.68           0.129       0.086       0.222     
128        128             1024              1000      0.100       1.28        10.23          0.130       0.092       0.256     
256        256             2048              1000      0.119       2.15        17.19          0.158       0.111       0.442     
512        512             4096              1000      0.157       3.26        26.09          0.196       0.148       0.240     
1024       1024            8192              1000      0.231       4.44        35.53          0.486       0.225       0.460     
2048       2048            16384             1000      0.376       5.44        43.53          0.623       0.371       0.582     
4096       4096            32768             1000      0.711       5.76        46.11          0.783       0.684       0.943     
8192       8192            65536             1000      1.329       6.17        49.32          1.655       1.294       1.761     
16384      16384           131072            1000      2.548       6.43        51.44          2.691       2.474       2.920     
32768      32768           262144            1000      5.205       6.30        50.37          10.680      5.037       7.206     
65536      65536           524288            1000      10.712      6.12        48.95          85.623      10.239      14.501    
131072     131072          1048576           1000      21.044      6.23        49.83          23.873      20.548      29.396    
262144     262144          2097152           1000      42.309      6.20        49.57          81.842      41.243      60.928    
524288     524288          4194304           1000      147.744     3.55        28.39          166.844     131.867     173.273   
1048576    1048576         8388608           1000      384.603     2.73        21.81          393.937     360.250     389.891   

