the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.074       0.01        0.05           0.093       0.073       0.507     
2          2               8                 1000      0.075       0.03        0.11           0.080       0.075       0.309     
4          4               16                1000      0.075       0.05        0.21           0.088       0.075       0.303     
8          8               32                1000      0.077       0.10        0.42           0.089       0.076       0.281     
16         16              64                1000      0.076       0.21        0.84           0.096       0.076       0.294     
32         32              128               1000      0.078       0.41        1.64           0.085       0.078       0.135     
64         64              256               1000      0.086       0.75        2.98           0.102       0.084       0.262     
128        128             512               1000      0.099       1.29        5.16           0.108       0.099       0.358     
256        256             1024              1000      0.129       1.99        7.95           0.143       0.128       0.303     
512        512             2048              1000      0.186       2.75        10.99          0.194       0.186       0.320     
1024       1024            4096              1000      0.303       3.38        13.51          0.313       0.302       0.535     
2048       2048            8192              1000      0.535       3.83        15.31          0.543       0.535       2.117     
4096       4096            16384             1000      1.001       4.09        16.37          1.022       1.001       3.650     
8192       8192            32768             1000      1.956       4.19        16.75          11.037      1.944       7.547     
16384      16384           65536             1000      3.812       4.30        17.19          3.850       3.809       14.691    
32768      32768           131072            1000      7.727       4.24        16.96          16.378      7.534       28.724    
65536      65536           262144            1000      15.648      4.19        16.75          27.626      15.040      57.625    
131072     131072          524288            1000      43.954      2.98        11.93          79.262      42.597      122.990   
262144     262144          1048576           1000      92.639      2.83        11.32          165.940     88.194      230.495   
524288     524288          2097152           1000      203.681     2.57        10.30          483.358     181.920     477.727   
1048576    1048576         4194304           1000      629.171     1.67        6.67           1062.980    548.485     948.425   

