the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.085       0.073       0.276     
2          2               16                1000      0.075       0.03        0.21           0.092       0.074       0.126     
4          4               32                1000      0.077       0.05        0.42           0.219       0.076       0.118     
8          8               64                1000      0.077       0.10        0.83           0.205       0.076       0.269     
16         16              128               1000      0.085       0.19        1.51           0.133       0.084       0.091     
32         32              256               1000      0.100       0.32        2.56           0.147       0.099       0.276     
64         64              512               1000      0.129       0.49        3.96           0.292       0.128       0.133     
128        128             1024              1000      0.199       0.64        5.16           0.377       0.186       0.355     
256        256             2048              1000      0.323       0.79        6.34           0.588       0.303       0.486     
512        512             4096              1000      0.590       0.87        6.94           0.911       0.536       0.717     
1024       1024            8192              1000      1.008       1.02        8.13           1.619       1.001       1.501     
2048       2048            16384             1000      1.940       1.06        8.45           2.316       1.932       2.114     
4096       4096            32768             1000      3.808       1.08        8.61           4.198       3.799       4.005     
8192       8192            65536             1000      7.557       1.08        8.67           19.806      7.523       7.704     
16384      16384           131072            1000      15.093      1.09        8.68           15.666      14.979      15.162    
32768      32768           262144            1000      30.087      1.09        8.71           69.365      29.872      30.245    
65536      65536           524288            1000      59.937      1.09        8.75           72.894      59.731      59.969    
131072     131072          1048576           1000      119.631     1.10        8.77           162.145     119.296     119.399   
262144     262144          2097152           1000      239.220     1.10        8.77           281.889     238.471     239.246   
524288     524288          4194304           1000      477.784     1.10        8.78           508.288     476.828     477.714   
1048576    1048576         8388608           1000      956.963     1.10        8.77           1003.970    954.480     1131.210  

