the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.062       0.02        0.13           12.440      0.040       0.060     
2          2               16                1000      0.054       0.04        0.30           0.060       0.040       0.200     
4          4               32                1000      0.056       0.07        0.58           0.060       0.040       0.080     
8          8               64                1000      0.060       0.13        1.07           0.080       0.060       0.160     
16         16              128               1000      0.050       0.32        2.56           0.080       0.040       0.120     
32         32              256               1000      0.063       0.51        4.09           0.080       0.060       0.180     
64         64              512               1000      0.082       0.78        6.24           0.120       0.080       0.220     
128        128             1024              1000      0.120       1.07        8.53           0.120       0.120       0.360     
256        256             2048              1000      0.160       1.60        12.80          0.180       0.160       0.620     
512        512             4096              1000      0.262       1.96        15.66          0.280       0.260       0.620     
1024       1024            8192              1000      0.466       2.20        17.60          0.480       0.460       1.680     
2048       2048            16384             1000      0.894       2.29        18.33          3.320       0.860       2.580     
4096       4096            32768             1000      1.717       2.39        19.08          4.140       1.680       7.740     
8192       8192            65536             1000      3.396       2.41        19.30          3.420       3.380       13.380    
16384      16384           131072            1000      8.189       2.00        16.01          23.560      8.140       22.580    
32768      32768           262144            1000      16.120      2.03        16.26          26.880      15.720      104.960   
65536      65536           524288            1000      32.301      2.03        16.23          58.680      31.360      82.380    
131072     131072          1048576           1000      64.826      2.02        16.18          154.880     62.600      317.100   
262144     262144          2097152           1000      139.325     1.88        15.05          498.120     129.200     330.060   
524288     524288          4194304           1000      580.223     0.90        7.23           1326.800    508.500     681.100   
1048576    1048576         8388608           1000      1757.540    0.60        4.77           3061.660    1273.640    1356.480  

