the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.103       0.01        0.12           0.240       0.040       0.060     
2          2               24                1000      0.104       0.02        0.23           0.240       0.040       0.100     
4          4               48                1000      0.116       0.03        0.41           0.260       0.040       0.200     
8          8               96                1000      0.118       0.07        0.81           0.400       0.060       0.320     
16         16              192               1000      0.128       0.12        1.50           0.240       0.060       0.240     
32         32              384               1000      0.137       0.23        2.81           0.480       0.080       0.300     
64         64              768               1000      0.172       0.37        4.46           7.420       0.100       0.560     
128        128             1536              1000      0.266       0.48        5.77           0.640       0.220       0.380     
256        256             3072              1000      0.335       0.76        9.16           1.140       0.260       0.760     
512        512             6144              1000      0.657       0.78        9.36           115.240     0.480       0.940     
1024       1024            12288             1000      1.250       0.82        9.83           123.980     1.060       1.840     
2048       2048            24576             1000      1.842       1.11        13.35          2.500       1.760       3.600     
4096       4096            49152             1000      3.365       1.22        14.61          5.120       3.240       6.940     
8192       8192            98304             1000      6.303       1.30        15.60          8.400       6.180       14.660    
16384      16384           196608            1000      12.778      1.28        15.39          50.060      12.460      28.480    
32768      32768           393216            1000      25.812      1.27        15.23          62.340      25.180      59.560    
65536      65536           786432            1000      97.804      0.67        8.04           156.800     86.960      140.620   
131072     131072          1572864           1000      305.287     0.43        5.15           329.480     296.960     300.400   
262144     262144          3145728           1000      633.615     0.41        4.96           671.460     622.440     619.520   
524288     524288          6291456           1000      1338.857    0.39        4.70           1392.500    1321.180    1324.880  
1048576    1048576         12582912          1000      2809.518    0.37        4.48           3006.500    2786.120    2801.340  

