the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.087       0.02        0.09           0.195       0.086       0.674     
2          4               16                1000      0.090       0.04        0.18           0.096       0.082       0.284     
4          8               32                1000      0.093       0.09        0.34           0.132       0.084       0.230     
8          16              64                1000      0.096       0.17        0.67           0.139       0.081       0.233     
16         32              128               1000      0.100       0.32        1.29           0.147       0.083       0.222     
32         64              256               1000      0.111       0.58        2.31           0.153       0.098       0.240     
64         128             512               1000      0.135       0.95        3.81           0.218       0.122       0.183     
128        256             1024              1000      0.184       1.39        5.57           0.240       0.169       0.458     
256        512             2048              1000      0.140       3.65        14.59          0.237       0.135       0.245     
512        1024            4096              1000      0.192       5.34        21.37          0.241       0.189       0.326     
1024       2048            8192              1000      0.891       2.30        9.20           598.107     0.291       0.378     
2048       4096            16384             1000      0.502       8.16        32.62          0.534       0.500       0.581     
4096       8192            32768             1000      0.926       8.85        35.41          0.955       0.911       1.123     
8192       16384           65536             1000      1.762       9.30        37.19          1.780       1.735       1.913     
16384      32768           131072            1000      3.426       9.57        38.26          3.501       3.398       3.657     
32768      65536           262144            1000      6.792       9.65        38.60          6.886       6.671       7.018     
65536      131072          524288            1000      13.590      9.64        38.58          97.425      13.242      13.992    
131072     262144          1048576           1000      26.856      9.76        39.04          33.559      26.370      27.325    
262144     524288          2097152           1000      53.654      9.77        39.09          115.116     52.660      54.606    
524288     1048576         4194304           1000      107.611     9.74        38.98          153.846     105.240     108.773   
1048576    2097152         8388608           1000      214.253     9.79        39.15          240.974     207.424     216.401   

