the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.096       0.01        0.08           0.344       0.084       0.860     
2          2               16                1000      0.107       0.02        0.15           0.292       0.091       0.684     
4          4               32                1000      0.123       0.03        0.26           0.448       0.111       0.920     
8          8               64                1000      0.152       0.05        0.42           0.323       0.136       0.680     
16         16              128               1000      0.219       0.07        0.58           1.034       0.201       1.040     
32         32              256               1000      0.348       0.09        0.74           0.735       0.323       1.285     
64         64              512               1000      0.615       0.10        0.83           0.914       0.571       1.528     
128        128             1024              1000      1.124       0.11        0.91           1.626       1.032       2.270     
256        256             2048              1000      2.115       0.12        0.97           2.935       2.019       4.041     
512        512             4096              1000      4.324       0.12        0.95           34.666      4.064       6.945     
1024       1024            8192              1000      8.936       0.11        0.92           11.709      8.530       13.384    
2048       2048            16384             1000      18.839      0.11        0.87           23.760      18.278      25.807    
4096       4096            32768             1000      42.321      0.10        0.77           570.660     40.762      51.118    
8192       8192            65536             1000      89.081      0.09        0.74           208.853     88.108      101.034   
16384      16384           131072            1000      187.895     0.09        0.70           247.872     185.791     198.890   
32768      32768           262144            1000      383.054     0.09        0.68           424.541     379.742     391.580   
65536      65536           524288            1000      769.550     0.09        0.68           817.045     763.665     776.327   
131072     131072          1048576           1000      1542.908    0.08        0.68           1601.954    1531.923    1584.867  
262144     262144          2097152           1000      3094.066    0.08        0.68           3148.765    3074.510    3094.220  
524288     524288          4194304           1000      6193.481    0.08        0.68           6254.303    6158.416    6196.058  
1048576    1048576         8388608           1000      12564.662   0.08        0.67           12677.740   12505.559   12565.240 

