the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.071       0.01        0.06           0.086       0.071       0.130     
2          2               8                 1000      0.076       0.03        0.11           0.132       0.072       0.136     
4          4               16                1000      0.076       0.05        0.21           0.110       0.073       0.089     
8          8               32                1000      0.077       0.10        0.41           0.134       0.076       0.103     
16         16              64                1000      0.080       0.20        0.80           0.141       0.077       0.169     
32         32              128               1000      0.084       0.38        1.52           0.095       0.082       0.117     
64         64              256               1000      0.094       0.68        2.72           0.136       0.093       0.306     
128        128             512               1000      0.119       1.07        4.29           0.151       0.118       0.147     
256        256             1024              1000      0.170       1.51        6.02           0.174       0.169       0.334     
512        512             2048              1000      0.272       1.88        7.53           0.302       0.271       0.284     
1024       1024            4096              1000      0.476       2.15        8.60           0.506       0.475       0.487     
2048       2048            8192              1000      0.883       2.32        9.28           0.887       0.882       1.925     
4096       4096            16384             1000      1.703       2.41        9.62           1.739       1.699       3.770     
8192       8192            32768             1000      3.339       2.45        9.81           3.413       3.336       7.422     
16384      16384           65536             1000      6.615       2.48        9.91           11.079      6.596       14.724    
32768      32768           131072            1000      13.193      2.48        9.94           17.211      13.125      30.222    
65536      65536           262144            1000      26.369      2.49        9.94           31.888      26.227      60.320    
131072     131072          524288            1000      52.638      2.49        9.96           58.142      52.493      118.848   
262144     262144          1048576           1000      105.169     2.49        9.97           146.123     104.913     237.473   
524288     524288          2097152           1000      393.152     1.33        5.33           420.886     388.169     470.934   
1048576    1048576         4194304           1000      932.063     1.13        4.50           947.176     927.277     942.994   

