the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.084       0.01        0.05           0.100       0.082       0.247     
2          2               8                 1000      0.089       0.02        0.09           0.104       0.085       0.126     
4          4               16                1000      0.093       0.04        0.17           0.108       0.091       0.124     
8          8               32                1000      0.104       0.08        0.31           0.332       0.101       0.155     
16         16              64                1000      0.130       0.12        0.49           0.164       0.125       0.381     
32         32              128               1000      0.191       0.17        0.67           0.458       0.182       0.242     
64         64              256               1000      0.289       0.22        0.89           0.364       0.278       0.375     
128        128             512               1000      0.477       0.27        1.07           0.760       0.442       0.572     
256        256             1024              1000      0.894       0.29        1.15           0.939       0.803       1.016     
512        512             2048              1000      1.603       0.32        1.28           1.844       1.504       1.734     
1024       1024            4096              1000      3.103       0.33        1.32           3.229       2.988       3.173     
2048       2048            8192              1000      6.117       0.33        1.34           6.314       5.873       6.474     
4096       4096            16384             1000      12.147      0.34        1.35           19.932      11.742      12.235    
8192       8192            32768             1000      24.088      0.34        1.36           31.258      23.662      24.181    
16384      16384           65536             1000      47.865      0.34        1.37           54.532      47.420      48.391    
32768      32768           131072            1000      95.565      0.34        1.37           103.351     94.928      96.327    
65536      65536           262144            1000      191.121     0.34        1.37           199.390     189.950     194.419   
131072     131072          524288            1000      383.265     0.34        1.37           391.730     381.576     387.140   
262144     262144          1048576           1000      770.213     0.34        1.36           778.821     766.927     773.016   
524288     524288          2097152           1000      1543.925    0.34        1.36           1553.629    1539.045    1553.674  
1048576    1048576         4194304           1000      3089.242    0.34        1.36           3107.658    3080.575    3158.389  

