the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.100       0.01        0.12           0.460       0.040       0.380     
2          2               24                1000      0.086       0.02        0.28           0.420       0.040       0.860     
4          4               48                1000      0.100       0.04        0.48           0.340       0.060       0.200     
8          8               96                1000      0.115       0.07        0.84           0.460       0.060       0.360     
16         16              192               1000      0.126       0.13        1.52           0.340       0.060       0.320     
32         32              384               1000      0.138       0.23        2.78           0.340       0.100       0.640     
64         64              768               1000      0.183       0.35        4.20           0.540       0.160       0.620     
128        128             1536              1000      0.279       0.46        5.50           8.040       0.240       0.840     
256        256             3072              1000      0.330       0.78        9.32           0.640       0.300       0.860     
512        512             6144              1000      0.561       0.91        10.96          0.980       0.520       1.220     
1024       1024            12288             1000      1.038       0.99        11.84          1.360       1.000       2.560     
2048       2048            24576             1000      1.877       1.09        13.09          2.500       1.820       4.100     
4096       4096            49152             1000      3.772       1.09        13.03          5.440       3.440       9.480     
8192       8192            98304             1000      6.930       1.18        14.18          130.280     6.680       16.980    
16384      16384           196608            1000      15.297      1.07        12.85          65.120      15.040      34.320    
32768      32768           393216            1000      27.391      1.20        14.36          70.280      26.280      87.500    
65536      65536           786432            1000      124.591     0.53        6.31           179.160     111.380     190.600   
131072     131072          1572864           1000      316.116     0.41        4.98           346.620     307.900     323.420   
262144     262144          3145728           1000      586.353     0.45        5.36           623.420     578.160     572.080   
524288     524288          6291456           1000      1268.648    0.41        4.96           1353.700    1251.500    1254.560  
1048576    1048576         12582912          1000      2763.609    0.38        4.55           2864.360    2733.800    2744.240  

