the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.049       0.02        0.16           0.060       0.040       0.080     
2          2               16                1000      0.050       0.04        0.32           0.060       0.040       0.080     
4          4               32                1000      0.053       0.08        0.61           0.080       0.040       0.240     
8          8               64                1000      0.054       0.15        1.20           0.060       0.040       0.420     
16         16              128               1000      0.058       0.28        2.23           0.080       0.040       0.120     
32         32              256               1000      0.061       0.52        4.18           0.080       0.060       0.080     
64         64              512               1000      0.071       0.90        7.21           0.100       0.060       0.120     
128        128             1024              1000      0.092       1.39        11.14          0.100       0.080       0.160     
256        256             2048              1000      0.129       1.99        15.93          0.160       0.120       0.220     
512        512             4096              1000      0.230       2.22        17.79          0.260       0.200       0.440     
1024       1024            8192              1000      0.397       2.58        20.64          1.620       0.380       0.780     
2048       2048            16384             1000      0.740       2.77        22.13          3.120       0.700       1.520     
4096       4096            32768             1000      1.422       2.88        23.04          3.980       1.340       4.100     
8192       8192            65536             1000      2.924       2.80        22.41          21.600      2.820       8.060     
16384      16384           131072            1000      6.203       2.64        21.13          15.560      6.140       15.960    
32768      32768           262144            1000      12.517      2.62        20.94          25.460      12.060      32.840    
65536      65536           524288            1000      25.023      2.62        20.95          49.880      24.160      87.420    
131072     131072          1048576           1000      50.216      2.61        20.88          112.780     47.700      106.060   
262144     262144          2097152           1000      104.994     2.50        19.97          346.080     99.580      314.180   
524288     524288          4194304           1000      444.329     1.18        9.44           739.200     414.220     407.400   
1048576    1048576         8388608           1000      981.502     1.07        8.55           1028.880    972.520     1041.020  

