the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.132       0.02        0.06           0.420       0.060       1.160     
2          6               16                1000      0.146       0.04        0.11           0.320       0.060       0.640     
4          12              32                1000      0.133       0.09        0.24           0.300       0.060       0.300     
8          24              64                1000      0.143       0.17        0.45           0.420       0.060       0.820     
16         48              128               1000      0.141       0.34        0.91           0.300       0.080       0.600     
32         96              256               1000      0.106       0.90        2.41           0.400       0.080       0.400     
64         192             512               1000      0.128       1.50        3.99           0.320       0.100       0.560     
128        384             1024              1000      0.152       2.52        6.73           0.480       0.120       0.760     
256        768             2048              1000      0.216       3.56        9.49           0.420       0.180       1.140     
512        1536            4096              1000      0.346       4.44        11.83          0.940       0.320       1.520     
1024       3072            8192              1000      0.621       4.94        13.18          1.940       0.600       2.080     
2048       6144            16384             1000      1.238       4.96        13.23          10.000      1.180       4.880     
4096       12288           32768             1000      2.557       4.81        12.82          8.020       2.480       13.280    
8192       24576           65536             1000      5.318       4.62        12.32          178.320     4.760       20.420    
16384      49152           131072            1000      9.729       5.05        13.47          96.020      9.440       40.200    
32768      98304           262144            1000      19.170      5.13        13.67          92.760      18.740      72.960    
65536      196608          524288            1000      39.404      4.99        13.31          152.480     37.340      167.740   
131072     393216          1048576           1000      316.692     1.24        3.31           402.060     292.580     281.300   
262144     786432          2097152           1000      530.619     1.48        3.95           586.380     519.060     496.960   
524288     1572864         4194304           1000      1026.646    1.53        4.09           1426.420    1007.600    984.560   
1048576    3145728         8388608           1000      2001.285    1.57        4.19           2593.900    1955.020    2008.440  

