the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.113       0.01        0.07           0.260       0.040       0.080     
2          2               16                1000      0.126       0.02        0.13           0.340       0.060       0.400     
4          4               32                1000      0.111       0.04        0.29           0.300       0.040       0.140     
8          8               64                1000      0.125       0.06        0.51           0.260       0.060       0.180     
16         16              128               1000      0.131       0.12        0.97           0.280       0.060       0.240     
32         32              256               1000      0.134       0.24        1.91           0.260       0.060       0.140     
64         64              512               1000      0.143       0.45        3.57           0.280       0.100       0.580     
128        128             1024              1000      0.161       0.80        6.38           0.340       0.140       0.420     
256        256             2048              1000      0.194       1.32        10.57          0.360       0.160       0.420     
512        512             4096              1000      0.273       1.88        15.01          0.720       0.240       0.820     
1024       1024            8192              1000      0.471       2.17        17.38          0.680       0.440       0.800     
2048       2048            16384             1000      0.898       2.28        18.25          1.160       0.840       1.540     
4096       4096            32768             1000      1.839       2.23        17.82          9.740       1.780       2.720     
8192       8192            65536             1000      3.643       2.25        17.99          10.660      3.560       5.740     
16384      16384           131072            1000      6.656       2.46        19.69          14.360      6.560       15.560    
32768      32768           262144            1000      14.191      2.31        18.47          44.180      13.620      34.480    
65536      65536           524288            1000      29.061      2.26        18.04          64.100      27.040      63.080    
131072     131072          1048576           1000      150.763     0.87        6.96           189.060     136.000     144.780   
262144     262144          2097152           1000      340.836     0.77        6.15           471.900     327.240     283.980   
524288     524288          4194304           1000      603.225     0.87        6.95           693.300     589.340     545.720   
1048576    1048576         8388608           1000      1117.876    0.94        7.50           1282.000    1095.020    1126.340  

