the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.076       0.01        0.21           0.130       0.075       0.268     
2          2               32                1000      0.077       0.03        0.41           0.305       0.076       0.381     
4          4               64                1000      0.077       0.05        0.83           0.106       0.076       0.396     
8          8               128               1000      0.078       0.10        1.63           0.140       0.077       0.356     
16         16              256               1000      0.077       0.21        3.35           0.093       0.076       0.404     
32         32              512               1000      0.080       0.40        6.40           0.262       0.078       0.234     
64         64              1024              1000      0.086       0.74        11.89          0.144       0.084       0.429     
128        128             2048              1000      0.103       1.25        19.93          0.160       0.100       0.559     
256        256             4096              1000      0.134       1.92        30.68          0.310       0.129       0.685     
512        512             8192              1000      0.193       2.65        42.48          0.693       0.187       0.748     
1024       1024            16384             1000      0.343       2.98        47.72          0.412       0.318       1.626     
2048       2048            32768             1000      0.667       3.07        49.15          1.155       0.618       1.302     
4096       4096            65536             1000      1.144       3.58        57.27          1.453       1.089       3.059     
8192       8192            131072            1000      2.199       3.73        59.60          3.478       2.092       3.817     
16384      16384           262144            1000      5.749       2.85        45.60          8.201       5.359       9.866     
32768      32768           524288            1000      11.817      2.77        44.37          17.828      11.099      17.205    
65536      65536           1048576           1000      23.323      2.81        44.96          40.815      21.952      64.442    
131072     131072          2097152           1000      47.028      2.79        44.59          91.014      44.227      70.998    
262144     262144          4194304           1000      140.501     1.87        29.85          157.761     134.256     141.912   
524288     524288          8388608           1000      306.185     1.71        27.40          315.198     302.569     341.724   
1048576    1048576         16777216          1000      600.967     1.74        27.92          661.029     596.309     600.317   

