the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.080       0.01        0.10           0.220       0.040       0.080     
2          2               16                1000      0.126       0.02        0.13           0.480       0.040       0.360     
4          4               32                1000      0.135       0.03        0.24           0.260       0.060       0.260     
8          8               64                1000      0.155       0.05        0.41           0.280       0.060       0.400     
16         16              128               1000      0.174       0.09        0.73           0.300       0.100       0.180     
32         32              256               1000      0.181       0.18        1.42           6.760       0.120       0.120     
64         64              512               1000      0.164       0.39        3.13           0.280       0.140       0.300     
128        128             1024              1000      0.182       0.70        5.63           0.300       0.160       0.320     
256        256             2048              1000      0.244       1.05        8.39           0.360       0.200       0.480     
512        512             4096              1000      0.333       1.54        12.29          0.480       0.300       0.840     
1024       1024            8192              1000      0.683       1.50        12.00          1.140       0.640       2.380     
2048       2048            16384             1000      1.274       1.61        12.86          7.360       1.220       3.920     
4096       4096            32768             1000      2.908       1.41        11.27          9.180       2.820       7.860     
8192       8192            65536             1000      5.968       1.37        10.98          12.660      5.800       17.960    
16384      16384           131072            1000      11.652      1.41        11.25          18.220      11.440      36.620    
32768      32768           262144            1000      24.118      1.36        10.87          49.180      22.780      61.600    
65536      65536           524288            1000      48.235      1.36        10.87          147.560     46.060      133.680   
131072     131072          1048576           1000      281.676     0.47        3.72           314.680     255.360     262.200   
262144     262144          2097152           1000      558.118     0.47        3.76           587.220     545.520     572.240   
524288     524288          4194304           1000      1202.500    0.44        3.49           1320.180    1187.200    1203.040  
1048576    1048576         8388608           1000      2553.134    0.41        3.29           3070.660    2512.160    2531.900  

