the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.094       0.01        0.13           0.300       0.060       0.140     
2          2               24                1000      0.097       0.02        0.25           0.360       0.060       0.140     
4          4               48                1000      0.090       0.04        0.54           0.540       0.060       0.580     
8          8               96                1000      0.091       0.09        1.06           0.280       0.060       0.420     
16         16              192               1000      0.094       0.17        2.05           0.260       0.060       0.240     
32         32              384               1000      0.123       0.26        3.12           0.740       0.080       0.380     
64         64              768               1000      0.142       0.45        5.40           0.400       0.100       0.340     
128        128             1536              1000      0.179       0.72        8.59           0.680       0.160       0.940     
256        256             3072              1000      0.258       0.99        11.89          0.780       0.220       0.760     
512        512             6144              1000      0.452       1.13        13.61          0.740       0.420       1.200     
1024       1024            12288             1000      0.892       1.15        13.78          1.460       0.780       2.160     
2048       2048            24576             1000      1.516       1.35        16.21          87.380      1.340       3.660     
4096       4096            49152             1000      2.676       1.53        18.37          4.540       2.560       6.980     
8192       8192            98304             1000      5.319       1.54        18.48          6.700       5.140       11.120    
16384      16384           196608            1000      10.507      1.56        18.71          73.780      10.120      22.780    
32768      32768           393216            1000      21.327      1.54        18.44          41.060      20.480      51.880    
65536      65536           786432            1000      57.684      1.14        13.63          104.520     51.720      112.360   
131072     131072          1572864           1000      202.412     0.65        7.77           240.880     195.700     211.580   
262144     262144          3145728           1000      420.118     0.62        7.49           493.960     412.000     418.140   
524288     524288          6291456           1000      880.249     0.60        7.15           1032.980    869.000     873.680   
1048576    1048576         12582912          1000      1853.498    0.57        6.79           2080.360    1832.380    1833.540  

