the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.289       0.00        0.06           0.522       0.283       1.800     
2          2               32                1000      0.288       0.01        0.11           0.373       0.286       0.637     
4          4               64                1000      0.294       0.01        0.22           0.741       0.287       1.280     
8          8               128               1000      0.300       0.03        0.43           6.509       0.291       0.604     
16         16              256               1000      0.301       0.05        0.85           0.389       0.298       0.866     
32         32              512               1000      0.317       0.10        1.61           0.505       0.313       0.875     
64         64              1024              1000      0.355       0.18        2.88           0.567       0.349       0.993     
128        128             2048              1000      0.425       0.30        4.81           0.555       0.421       1.029     
256        256             4096              1000      0.577       0.44        7.10           0.930       0.568       1.184     
512        512             8192              1000      0.888       0.58        9.22           1.418       0.876       1.832     
1024       1024            16384             1000      1.490       0.69        10.99          1.892       1.459       2.798     
2048       2048            32768             1000      2.663       0.77        12.30          7.814       2.626       3.542     
4096       4096            65536             1000      4.979       0.82        13.16          5.723       4.953       6.387     
8192       8192            131072            1000      9.883       0.83        13.26          15.550      9.615       11.343    
16384      16384           262144            1000      19.933      0.82        13.15          25.991      19.307      20.514    
32768      32768           524288            1000      38.283      0.86        13.70          47.596      37.730      39.375    
65536      65536           1048576           1000      75.363      0.87        13.91          80.563      74.869      76.558    
131072     131072          2097152           1000      149.931     0.87        13.99          155.711     149.302     150.970   
262144     262144          4194304           1000      300.075     0.87        13.98          312.426     299.072     300.968   
524288     524288          8388608           1000      598.499     0.88        14.02          613.259     597.284     598.664   
1048576    1048576         16777216          1000      1200.582    0.87        13.97          1215.158    1197.824    1200.594  

