the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.493       0.02        0.05           1.085       0.442       1.191     
2          16              48                1000      0.497       0.03        0.10           6.818       0.449       1.211     
4          32              96                1000      0.493       0.06        0.19           0.836       0.473       1.425     
8          64              192               1000      0.491       0.13        0.39           0.962       0.476       1.055     
16         128             384               1000      0.482       0.27        0.80           1.317       0.472       1.014     
32         256             768               1000      0.555       0.46        1.38           1.451       0.522       1.715     
64         512             1536              1000      0.640       0.80        2.40           1.003       0.623       1.628     
128        1024            3072              1000      0.885       1.16        3.47           1.559       0.854       2.090     
256        2048            6144              1000      1.288       1.59        4.77           1.928       1.239       2.308     
512        4096            12288             1000      2.130       1.92        5.77           2.947       2.071       3.754     
1024       8192            24576             1000      3.823       2.14        6.43           10.479      3.704       5.310     
2048       16384           49152             1000      7.157       2.29        6.87           14.396      6.991       9.223     
4096       32768           98304             1000      14.110      2.32        6.97           15.072      13.546      15.420    
8192       65536           196608            1000      28.166      2.33        6.98           35.234      27.149      29.478    
16384      131072          393216            1000      54.412      2.41        7.23           63.422      53.339      56.499    
32768      262144          786432            1000      106.784     2.45        7.36           116.811     105.439     108.603   
65536      524288          1572864           1000      222.460     2.36        7.07           239.276     219.282     224.723   
131072     1048576         3145728           1000      454.206     2.31        6.93           476.935     448.697     452.504   
262144     2097152         6291456           1000      917.907     2.28        6.85           962.807     908.376     909.571   
524288     4194304         12582912          1000      1849.468    2.27        6.80           2327.171    1825.006    1832.042  
1048576    8388608         25165824          1000      3685.854    2.28        6.83           3887.948    3660.375    3671.419  

