the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.060       0.10        0.40           0.080       0.040       0.640     
2          12              48                1000      0.098       0.12        0.49           33.900      0.060       0.660     
4          24              96                1000      0.066       0.37        1.47           0.100       0.060       0.380     
8          48              192               1000      0.081       0.60        2.38           0.120       0.080       0.500     
16         96              384               1000      0.116       0.83        3.31           0.140       0.100       0.760     
32         192             768               1000      0.201       0.95        3.82           0.220       0.200       1.560     
64         384             1536              1000      0.590       0.65        2.60           122.500     0.460       4.440     
128        768             3072              1000      0.918       0.84        3.35           0.980       0.900       4.780     
256        1536            6144              1000      1.963       0.78        3.13           12.620      1.940       7.780     
512        3072            12288             1000      4.267       0.72        2.88           19.740      4.240       13.260    
1024       6144            24576             1000      10.279      0.60        2.39           22.040      10.200      23.500    
2048       12288           49152             1000      23.523      0.52        2.09           37.000      23.000      50.480    
4096       24576           98304             1000      59.130      0.42        1.66           73.980      58.840      118.200   
8192       49152           196608            1000      142.519     0.34        1.38           161.460     141.860     271.580   
16384      98304           393216            1000      329.357     0.30        1.19           596.180     325.980     688.960   
32768      196608          786432            1000      1042.443    0.19        0.75           1891.520    1009.320    2673.420  
65536      393216          1572864           1000      6326.524    0.06        0.25           7897.520    5458.340    6577.460  
131072     786432          3145728           1000      14109.148   0.06        0.22           20296.820   11879.300   20087.600 
262144     1572864         6291456           1000      39857.751   0.04        0.16           56176.220   33256.040   34780.560 
524288     3145728         12582912          1000      92828.147   0.03        0.14           132012.200  80781.840   81930.320 
1048576    6291456         25165824          1000      200221.110  0.03        0.13           281234.600  187903.200  191440.520

