the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.278       0.01        0.01           0.620       0.240       0.260     
2          6               8                 1000      0.279       0.02        0.03           0.420       0.240       1.160     
4          12              16                1000      0.275       0.04        0.06           0.600       0.240       0.820     
8          24              32                1000      0.274       0.09        0.12           0.400       0.220       0.820     
16         48              64                1000      0.275       0.17        0.23           0.440       0.220       0.880     
32         96              128               1000      0.281       0.34        0.46           3.380       0.220       0.780     
64         192             256               1000      0.289       0.67        0.89           0.400       0.260       0.980     
128        384             512               1000      0.329       1.17        1.55           6.600       0.260       0.700     
256        768             1024              1000      0.359       2.14        2.85           0.760       0.300       0.820     
512        1536            2048              1000      0.446       3.44        4.59           0.620       0.380       1.000     
1024       3072            4096              1000      0.614       5.01        6.68           1.080       0.560       1.220     
2048       6144            8192              1000      0.985       6.24        8.32           1.640       0.900       1.900     
4096       12288           16384             1000      1.591       7.72        10.30          2.060       1.520       4.340     
8192       24576           32768             1000      2.858       8.60        11.46          9.800       2.760       10.840    
16384      49152           65536             1000      5.357       9.18        12.23          11.680      5.260       21.520    
32768      98304           131072            1000      10.449      9.41        12.54          27.520      10.240      44.380    
65536      196608          262144            1000      20.612      9.54        12.72          55.340      20.160      81.420    
131072     393216          524288            1000      41.906      9.38        12.51          148.800     40.080      168.540   
262144     786432          1048576           1000      291.202     2.70        3.60           403.220     273.820     286.580   
524288     1572864         2097152           1000      503.761     3.12        4.16           569.260     492.540     475.640   
1048576    3145728         4194304           1000      962.965     3.27        4.36           1052.920    950.480     952.580   

