the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.114       0.072       0.132     
2          2               32                1000      0.074       0.03        0.43           0.129       0.073       0.136     
4          4               64                1000      0.075       0.05        0.86           0.094       0.074       0.302     
8          8               128               1000      0.076       0.10        1.68           0.304       0.076       0.181     
16         16              256               1000      0.080       0.20        3.19           0.090       0.080       0.231     
32         32              512               1000      0.086       0.37        5.94           0.115       0.085       0.226     
64         64              1024              1000      0.101       0.63        10.11          0.213       0.099       0.253     
128        128             2048              1000      0.131       0.98        15.65          0.176       0.129       0.193     
256        256             4096              1000      0.190       1.35        21.54          0.400       0.187       0.383     
512        512             8192              1000      0.307       1.67        26.70          0.711       0.304       0.376     
1024       1024            16384             1000      0.541       1.89        30.31          0.582       0.537       0.628     
2048       2048            32768             1000      1.008       2.03        32.51          1.241       1.004       1.474     
4096       4096            65536             1000      1.956       2.09        33.50          2.107       1.942       2.308     
8192       8192            131072            1000      3.851       2.13        34.03          4.207       3.817       4.544     
16384      16384           262144            1000      8.045       2.04        32.59          11.684      7.733       8.518     
32768      32768           524288            1000      15.707      2.09        33.38          21.173      15.195      18.504    
65536      65536           1048576           1000      31.561      2.08        33.22          63.356      30.710      37.241    
131072     131072          2097152           1000      61.555      2.13        34.07          80.577      60.204      81.602    
262144     262144          4194304           1000      172.306     1.52        24.34          207.359     164.005     188.185   
524288     524288          8388608           1000      331.949     1.58        25.27          366.117     327.838     332.958   
1048576    1048576         16777216          1000      702.512     1.49        23.88          722.888     697.348     723.878   

