the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.086       0.01        0.19           13.104      0.072       0.123     
2          2               32                1000      0.074       0.03        0.44           0.087       0.072       0.176     
4          4               64                1000      0.075       0.05        0.85           0.122       0.074       0.141     
8          8               128               1000      0.077       0.10        1.67           0.100       0.076       0.143     
16         16              256               1000      0.080       0.20        3.19           0.123       0.080       0.146     
32         32              512               1000      0.086       0.37        5.93           0.130       0.085       0.183     
64         64              1024              1000      0.102       0.62        9.99           0.189       0.099       0.308     
128        128             2048              1000      0.130       0.98        15.75          0.169       0.128       0.211     
256        256             4096              1000      0.189       1.36        21.72          0.227       0.187       0.639     
512        512             8192              1000      0.305       1.68        26.89          0.503       0.303       0.378     
1024       1024            16384             1000      0.539       1.90        30.39          0.587       0.537       0.745     
2048       2048            32768             1000      1.008       2.03        32.51          1.462       1.004       1.323     
4096       4096            65536             1000      1.957       2.09        33.49          3.043       1.943       2.424     
8192       8192            131072            1000      3.845       2.13        34.09          3.950       3.815       4.274     
16384      16384           262144            1000      7.999       2.05        32.77          8.420       7.714       8.259     
32768      32768           524288            1000      15.733      2.08        33.32          24.796      15.242      18.818    
65536      65536           1048576           1000      31.425      2.09        33.37          49.036      30.497      37.551    
131072     131072          2097152           1000      61.313      2.14        34.20          81.383      60.161      81.975    
262144     262144          4194304           1000      173.010     1.52        24.24          191.129     160.796     179.773   
524288     524288          8388608           1000      331.426     1.58        25.31          382.984     327.374     339.864   
1048576    1048576         16777216          1000      705.060     1.49        23.80          780.811     698.206     721.546   

