the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.082       0.07        0.29           0.160       0.040       0.080     
2          12              48                1000      0.263       0.05        0.18           0.680       0.180       1.400     
4          24              96                1000      0.271       0.09        0.35           0.520       0.220       0.540     
8          48              192               1000      0.272       0.18        0.71           0.380       0.220       1.320     
16         96              384               1000      0.281       0.34        1.37           0.420       0.200       0.820     
32         192             768               1000      0.265       0.73        2.90           0.380       0.220       0.700     
64         384             1536              1000      0.283       1.35        5.42           0.500       0.240       0.620     
128        768             3072              1000      0.340       2.26        9.03           8.060       0.280       0.940     
256        1536            6144              1000      0.438       3.51        14.02          0.560       0.380       1.480     
512        3072            12288             1000      0.624       4.92        19.70          0.780       0.580       1.300     
1024       6144            24576             1000      1.060       5.80        23.19          1.260       1.020       1.600     
2048       12288           49152             1000      1.895       6.49        25.94          2.260       1.860       4.160     
4096       24576           98304             1000      3.599       6.83        27.31          14.700      3.540       5.320     
8192       49152           196608            1000      6.962       7.06        28.24          14.660      6.900       9.120     
16384      98304           393216            1000      13.515      7.27        29.10          21.840      13.420      17.800    
32768      196608          786432            1000      26.753      7.35        29.40          43.960      26.600      39.960    
65536      393216          1572864           1000      53.270      7.38        29.53          89.260      52.920      103.360   
131072     786432          3145728           1000      106.812     7.36        29.45          202.740     105.580     230.900   
262144     1572864         6291456           1000      423.423     3.71        14.86          569.980     400.640     473.360   
524288     3145728         12582912          1000      923.563     3.41        13.62          1054.140    878.900     801.440   
1048576    6291456         25165824          1000      1385.861    4.54        18.16          1674.820    1369.760    1334.900  

