the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.164       0.01        0.02           0.213       0.163       0.380     
2          2               8                 1000      0.160       0.01        0.05           0.202       0.152       0.264     
4          4               16                1000      0.165       0.02        0.10           0.360       0.156       0.259     
8          8               32                1000      0.171       0.05        0.19           0.223       0.162       0.249     
16         16              64                1000      0.183       0.09        0.35           0.410       0.177       0.249     
32         32              128               1000      0.210       0.15        0.61           0.459       0.201       0.388     
64         64              256               1000      0.255       0.25        1.00           0.472       0.248       0.343     
128        128             512               1000      0.353       0.36        1.45           0.545       0.345       0.757     
256        256             1024              1000      0.526       0.49        1.95           0.578       0.518       0.743     
512        512             2048              1000      0.889       0.58        2.30           0.951       0.880       0.966     
1024       1024            4096              1000      1.633       0.63        2.51           1.673       1.621       1.763     
2048       2048            8192              1000      3.016       0.68        2.72           8.125       3.002       3.137     
4096       4096            16384             1000      5.811       0.70        2.82           6.093       5.801       5.962     
8192       8192            32768             1000      11.404      0.72        2.87           17.198      11.381      11.565    
16384      16384           65536             1000      22.566      0.73        2.90           28.709      22.528      22.742    
32768      32768           131072            1000      44.949      0.73        2.92           50.789      44.895      45.116    
65536      65536           262144            1000      89.712      0.73        2.92           97.337      89.600      90.041    
131072     131072          524288            1000      179.141     0.73        2.93           185.161     178.984     179.349   
262144     262144          1048576           1000      357.932     0.73        2.93           364.869     357.696     358.016   
524288     524288          2097152           1000      716.198     0.73        2.93           770.791     715.192     723.556   
1048576    1048576         4194304           1000      1431.733    0.73        2.93           1445.918    1430.323    1444.746  

