the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.112       0.01        0.07           0.240       0.080       0.220     
2          2               16                1000      0.130       0.02        0.12           0.260       0.100       0.360     
4          4               32                1000      0.113       0.04        0.28           0.240       0.040       0.340     
8          8               64                1000      0.129       0.06        0.49           0.260       0.040       0.280     
16         16              128               1000      0.131       0.12        0.98           0.260       0.060       0.160     
32         32              256               1000      0.145       0.22        1.77           0.420       0.060       0.220     
64         64              512               1000      0.147       0.43        3.48           0.360       0.100       0.100     
128        128             1024              1000      0.165       0.78        6.20           0.300       0.140       0.260     
256        256             2048              1000      0.197       1.30        10.40          0.400       0.160       0.240     
512        512             4096              1000      0.244       2.10        16.82          0.440       0.220       0.440     
1024       1024            8192              1000      0.400       2.56        20.50          0.840       0.380       0.880     
2048       2048            16384             1000      0.871       2.35        18.81          1.400       0.840       1.920     
4096       4096            32768             1000      1.856       2.21        17.65          2.300       1.800       2.940     
8192       8192            65536             1000      3.669       2.23        17.86          4.340       3.580       6.740     
16384      16384           131072            1000      7.083       2.31        18.51          13.680      6.920       18.640    
32768      32768           262144            1000      13.975      2.34        18.76          31.560      13.500      37.060    
65536      65536           524288            1000      28.535      2.30        18.37          75.400      26.100      102.720   
131072     131072          1048576           1000      157.302     0.83        6.67           183.760     150.700     161.820   
262144     262144          2097152           1000      392.443     0.67        5.34           443.940     381.600     354.800   
524288     524288          4194304           1000      783.939     0.67        5.35           878.660     769.060     773.380   
1048576    1048576         8388608           1000      1545.656    0.68        5.43           2028.960    1524.440    1529.080  

