the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.075       0.01        0.05           0.085       0.075       0.540     
2          2               8                 1000      0.075       0.03        0.11           0.093       0.074       0.285     
4          4               16                1000      0.075       0.05        0.21           0.079       0.075       0.147     
8          8               32                1000      0.076       0.11        0.42           0.088       0.076       0.305     
16         16              64                1000      0.077       0.21        0.83           0.081       0.076       0.293     
32         32              128               1000      0.076       0.42        1.68           0.102       0.076       0.499     
64         64              256               1000      0.077       0.83        3.32           0.092       0.077       0.209     
128        128             512               1000      0.084       1.53        6.12           0.098       0.083       0.204     
256        256             1024              1000      0.098       2.61        10.45          0.107       0.098       0.154     
512        512             2048              1000      0.127       4.03        16.13          0.133       0.127       0.408     
1024       1024            4096              1000      0.185       5.53        22.13          0.191       0.185       0.236     
2048       2048            8192              1000      0.302       6.78        27.13          0.307       0.301       0.464     
4096       4096            16384             1000      0.535       7.66        30.62          0.540       0.535       1.260     
8192       8192            32768             1000      1.000       8.19        32.77          1.006       1.000       2.061     
16384      16384           65536             1000      1.935       8.47        33.88          1.941       1.931       3.504     
32768      32768           131072            1000      3.800       8.62        34.49          4.014       3.794       7.081     
65536      65536           262144            1000      7.536       8.70        34.78          9.771       7.519       14.122    
131072     131072          524288            1000      15.275      8.58        34.32          22.657      15.018      28.180    
262144     262144          1048576           1000      39.792      6.59        26.35          68.974      38.325      55.246    
524288     524288          2097152           1000      106.222     4.94        19.74          133.010     97.822      134.322   
1048576    1048576         4194304           1000      231.656     4.53        18.11          260.744     216.078     251.124   

