the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.065       0.09        0.37           0.080       0.060       0.100     
2          12              48                1000      0.070       0.17        0.69           0.080       0.060       0.160     
4          24              96                1000      0.067       0.36        1.44           0.080       0.060       0.160     
8          48              192               1000      0.087       0.55        2.21           0.100       0.080       0.100     
16         96              384               1000      0.112       0.86        3.42           0.140       0.100       0.320     
32         192             768               1000      0.168       1.15        4.58           0.200       0.160       0.460     
64         384             1536              1000      0.286       1.34        5.37           9.320       0.260       0.520     
128        768             3072              1000      0.524       1.47        5.87           0.540       0.500       0.700     
256        1536            6144              1000      0.996       1.54        6.17           19.880      0.960       1.160     
512        3072            12288             1000      1.898       1.62        6.48           10.840      1.860       2.140     
1024       6144            24576             1000      3.839       1.60        6.40           13.500      3.760       4.440     
2048       12288           49152             1000      7.549       1.63        6.51           19.760      7.480       8.880     
4096       24576           98304             1000      14.666      1.68        6.70           28.660      14.480      15.960    
8192       49152           196608            1000      29.633      1.66        6.63           41.420      29.040      36.980    
16384      98304           393216            1000      70.868      1.39        5.55           85.260      70.260      108.340   
32768      196608          786432            1000      117.957     1.67        6.67           158.460     114.960     184.440   
65536      393216          1572864           1000      353.235     1.11        4.45           567.640     253.020     491.780   
131072     786432          3145728           1000      694.352     1.13        4.53           831.840     659.600     713.160   
262144     1572864         6291456           1000      1648.740    0.95        3.82           1706.460    1627.280    1575.240  
524288     3145728         12582912          1000      4001.538    0.79        3.14           4212.760    3920.800    3826.760  
1048576    6291456         25165824          1000      7385.700    0.85        3.41           7623.340    7319.660    8027.300  

