the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.097       0.06        0.25           0.135       0.092       0.435     
2          12              48                1000      0.126       0.10        0.38           30.849      0.088       0.266     
4          24              96                1000      0.100       0.24        0.96           0.133       0.094       0.315     
8          48              192               1000      0.104       0.46        1.84           0.136       0.102       0.451     
16         96              384               1000      0.122       0.79        3.15           0.178       0.114       0.427     
32         192             768               1000      0.198       0.97        3.89           0.352       0.173       0.966     
64         384             1536              1000      0.370       1.04        4.15           0.540       0.328       3.352     
128        768             3072              1000      0.574       1.34        5.36           1.435       0.527       2.595     
256        1536            6144              1000      1.018       1.51        6.03           1.553       0.964       3.376     
512        3072            12288             1000      2.059       1.49        5.97           10.739      1.957       5.050     
1024       6144            24576             1000      4.494       1.37        5.47           6.056       4.379       9.744     
2048       12288           49152             1000      9.655       1.27        5.09           11.766      9.376       14.614    
4096       24576           98304             1000      20.131      1.22        4.88           166.195     19.457      23.557    
8192       49152           196608            1000      44.948      1.09        4.37           69.977      44.143      53.678    
16384      98304           393216            1000      117.144     0.84        3.36           151.588     113.591     126.388   
32768      196608          786432            1000      286.943     0.69        2.74           334.884     267.523     310.591   
65536      393216          1572864           1000      579.976     0.68        2.71           633.221     548.229     586.865   
131072     786432          3145728           1000      1328.915    0.59        2.37           1394.597    1284.009    1433.250  
262144     1572864         6291456           1000      4737.891    0.33        1.33           10574.440   3264.964    3431.065  
524288     3145728         12582912          1000      8907.884    0.35        1.41           9330.618    8741.666    11171.024 
1048576    6291456         25165824          1000      19944.878   0.32        1.26           20138.104   19660.515   23960.739 

