the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.226       0.00        0.04           0.446       0.209       0.922     
2          2               16                1000      0.227       0.01        0.07           0.456       0.212       0.502     
4          4               32                1000      0.229       0.02        0.14           0.460       0.213       0.450     
8          8               64                1000      0.231       0.03        0.28           0.468       0.217       0.435     
16         16              128               1000      0.240       0.07        0.53           0.465       0.225       0.390     
32         32              256               1000      0.255       0.13        1.00           0.487       0.239       0.441     
64         64              512               1000      0.282       0.23        1.82           0.418       0.269       0.448     
128        128             1024              1000      0.347       0.37        2.95           7.915       0.328       0.527     
256        256             2048              1000      0.457       0.56        4.48           0.690       0.443       0.627     
512        512             4096              1000      0.702       0.73        5.83           0.927       0.684       0.864     
1024       1024            8192              1000      1.157       0.89        7.08           1.392       1.148       1.300     
2048       2048            16384             1000      2.098       0.98        7.81           9.954       2.083       2.267     
4096       4096            32768             1000      3.989       1.03        8.21           5.083       3.955       6.562     
8192       8192            65536             1000      7.788       1.05        8.42           14.625      7.681       10.414    
16384      16384           131072            1000      15.285      1.07        8.58           21.876      15.169      15.890    
32768      32768           262144            1000      30.170      1.09        8.69           38.498      30.070      31.551    
65536      65536           524288            1000      59.999      1.09        8.74           65.942      59.877      62.761    
131072     131072          1048576           1000      119.678     1.10        8.76           125.989     119.463     129.185   
262144     262144          2097152           1000      258.482     1.01        8.11           269.041     241.205     268.768   
524288     524288          4194304           1000      549.919     0.95        7.63           574.648     528.644     559.150   
1048576    1048576         8388608           1000      1297.188    0.81        6.47           1326.266    1289.464    1295.045  

