the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.072       0.01        0.11           0.096       0.071       0.250     
2          2               16                1000      0.073       0.03        0.22           0.131       0.072       0.107     
4          4               32                1000      0.074       0.05        0.43           0.098       0.073       0.108     
8          8               64                1000      0.076       0.11        0.85           0.097       0.075       0.136     
16         16              128               1000      0.079       0.20        1.62           0.129       0.077       0.144     
32         32              256               1000      0.083       0.39        3.09           0.127       0.081       0.145     
64         64              512               1000      0.091       0.71        5.64           0.117       0.088       0.485     
128        128             1024              1000      0.108       1.18        9.45           0.146       0.107       0.260     
256        256             2048              1000      0.145       1.77        14.17          0.471       0.142       0.336     
512        512             4096              1000      0.219       2.34        18.69          0.434       0.215       0.344     
1024       1024            8192              1000      0.365       2.80        22.43          0.409       0.361       0.552     
2048       2048            16384             1000      0.658       3.11        24.91          0.901       0.652       0.819     
4096       4096            32768             1000      1.243       3.30        26.36          1.301       1.236       1.397     
8192       8192            65536             1000      2.431       3.37        26.96          2.811       2.407       2.570     
16384      16384           131072            1000      4.840       3.38        27.08          5.291       4.755       5.154     
32768      32768           262144            1000      11.764      2.79        22.28          18.991      9.766       10.421    
65536      65536           524288            1000      18.944      3.46        27.68          23.631      18.778      20.479    
131072     131072          1048576           1000      38.232      3.43        27.43          78.443      37.462      41.041    
262144     262144          2097152           1000      75.035      3.49        27.95          104.878     74.732      84.167    
524288     524288          4194304           1000      206.017     2.54        20.36          241.425     192.374     213.726   
1048576    1048576         8388608           1000      416.171     2.52        20.16          437.754     400.709     423.093   

