the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.090       0.01        0.04           0.220       0.040       0.180     
2          2               8                 1000      0.094       0.02        0.09           0.220       0.040       0.320     
4          4               16                1000      0.108       0.04        0.15           0.240       0.060       0.160     
8          8               32                1000      0.113       0.07        0.28           6.400       0.040       0.180     
16         16              64                1000      0.118       0.14        0.54           0.220       0.060       0.260     
32         32              128               1000      0.132       0.24        0.97           0.260       0.080       0.300     
64         64              256               1000      0.163       0.39        1.57           0.400       0.080       0.540     
128        128             512               1000      0.172       0.74        2.97           0.300       0.100       0.260     
256        256             1024              1000      0.236       1.08        4.33           0.360       0.180       0.520     
512        512             2048              1000      0.385       1.33        5.32           8.080       0.320       0.900     
1024       1024            4096              1000      0.651       1.57        6.29           1.680       0.560       1.500     
2048       2048            8192              1000      1.172       1.75        6.99           2.820       1.140       3.500     
4096       4096            16384             1000      2.206       1.86        7.43           8.400       2.140       6.500     
8192       8192            32768             1000      4.268       1.92        7.68           10.740      4.180       14.060    
16384      16384           65536             1000      8.357       1.96        7.84           14.760      8.320       29.840    
32768      32768           131072            1000      16.655      1.97        7.87           62.360      16.480      58.560    
65536      65536           262144            1000      33.114      1.98        7.92           63.040      32.880      125.600   
131072     131072          524288            1000      127.988     1.02        4.10           217.640     116.420     403.100   
262144     262144          1048576           1000      626.388     0.42        1.67           683.140     614.100     659.720   
524288     524288          2097152           1000      1539.271    0.34        1.36           1643.140    1515.120    1563.020  
1048576    1048576         4194304           1000      3570.037    0.29        1.17           3604.160    3533.060    3567.160  

