the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.290       0.01        0.03           0.440       0.240       0.380     
2          4               16                1000      0.281       0.01        0.06           0.540       0.240       0.300     
4          8               32                1000      0.292       0.03        0.11           0.580       0.240       0.480     
8          16              64                1000      0.293       0.05        0.22           0.440       0.240       0.580     
16         32              128               1000      0.301       0.11        0.43           0.440       0.240       0.580     
32         64              256               1000      0.320       0.20        0.80           0.480       0.260       0.440     
64         128             512               1000      0.378       0.34        1.36           0.560       0.340       0.560     
128        256             1024              1000      0.457       0.56        2.24           0.800       0.400       0.600     
256        512             2048              1000      0.620       0.83        3.30           0.820       0.580       0.700     
512        1024            4096              1000      0.964       1.06        4.25           1.160       0.900       1.120     
1024       2048            8192              1000      1.610       1.27        5.09           9.540       1.540       1.540     
2048       4096            16384             1000      2.873       1.43        5.70           3.020       2.800       3.040     
4096       8192            32768             1000      5.470       1.50        5.99           13.580      5.360       5.580     
8192       16384           65536             1000      10.587      1.55        6.19           19.900      10.480      10.680    
16384      32768           131072            1000      20.859      1.57        6.28           29.120      20.720      21.060    
32768      65536           262144            1000      41.349      1.58        6.34           50.420      41.200      41.340    
65536      131072          524288            1000      82.372      1.59        6.36           91.360      82.160      82.840    
131072     262144          1048576           1000      164.497     1.59        6.37           175.820     164.060     165.860   
262144     524288          2097152           1000      330.130     1.59        6.35           348.000     328.140     330.480   
524288     1048576         4194304           1000      660.262     1.59        6.35           679.000     656.620     660.960   
1048576    2097152         8388608           1000      1324.759    1.58        6.33           1360.640    1317.860    1340.360  

