the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.127       0.05        0.19           0.333       0.113       1.050     
4          24              96                1000      0.145       0.17        0.66           0.393       0.126       1.525     
16         96              384               1000      0.115       0.83        3.33           0.177       0.104       0.663     
64         384             1536              1000      0.125       3.08        12.31          0.162       0.115       0.762     
256        1536            6144              1000      0.189       8.13        32.53          0.338       0.175       0.931     
1024       6144            24576             1000      0.467       13.16       52.65          24.942      0.429       1.877     
4096       24576           98304             1000      1.625       15.13       60.50          4.468       1.588       3.003     
16384      98304           393216            1000      7.285       13.49       53.97          11.155      7.055       46.631    
65536      393216          1572864           1000      38.541      10.20       40.81          81.957      36.918      58.097    
262144     1572864         6291456           1000      184.221     8.54        34.15          312.271     170.613     296.668   
1048576    6291456         25165824          1000      1431.904    4.39        17.58          1695.122    1391.186    1483.734  

