the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.109       0.01        0.04           0.440       0.040       0.300     
2          2               8                 1000      0.106       0.02        0.08           0.280       0.040       0.320     
4          4               16                1000      0.120       0.03        0.13           0.340       0.040       0.080     
8          8               32                1000      0.128       0.06        0.25           0.300       0.040       0.340     
16         16              64                1000      0.122       0.13        0.52           0.300       0.040       0.380     
32         32              128               1000      0.135       0.24        0.95           0.220       0.060       0.080     
64         64              256               1000      0.114       0.56        2.25           0.200       0.060       0.280     
128        128             512               1000      0.112       1.14        4.57           0.280       0.080       0.320     
256        256             1024              1000      0.128       2.00        7.98           0.280       0.100       0.440     
512        512             2048              1000      0.194       2.64        10.54          0.320       0.160       0.420     
1024       1024            4096              1000      0.321       3.19        12.74          0.500       0.300       0.580     
2048       2048            8192              1000      0.583       3.51        14.06          0.640       0.560       0.860     
4096       4096            16384             1000      1.171       3.50        14.00          11.720      1.100       1.680     
8192       8192            32768             1000      2.378       3.44        13.78          2.580       2.340       2.940     
16384      16384           65536             1000      4.676       3.50        14.01          4.920       4.640       5.280     
32768      32768           131072            1000      9.311       3.52        14.08          21.200      9.260       9.760     
65536      65536           262144            1000      33.063      1.98        7.93           65.820      18.800      24.820    
131072     131072          524288            1000      59.995      2.18        8.74           89.160      37.380      40.760    
262144     262144          1048576           1000      135.981     1.93        7.71           3729.580    76.300      85.140    
524288     524288          2097152           1000      184.390     2.84        11.37          4240.380    164.580     184.260   
1048576    1048576         4194304           1000      500.037     2.10        8.39           13639.760   352.560     374.420   

