the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.274       0.01        0.03           0.720       0.220       0.360     
2          6               16                1000      0.286       0.02        0.06           8.160       0.240       1.100     
4          12              32                1000      0.274       0.04        0.12           0.460       0.200       0.720     
8          24              64                1000      0.275       0.09        0.23           0.460       0.220       0.540     
16         48              128               1000      0.272       0.18        0.47           0.480       0.200       0.780     
32         96              256               1000      0.275       0.35        0.93           0.540       0.220       0.520     
64         192             512               1000      0.282       0.68        1.81           0.500       0.220       0.800     
128        384             1024              1000      0.303       1.27        3.38           0.480       0.260       0.980     
256        768             2048              1000      0.362       2.12        5.66           0.660       0.280       0.880     
512        1536            4096              1000      0.464       3.31        8.83           0.760       0.380       1.180     
1024       3072            8192              1000      0.639       4.81        12.83          0.960       0.560       1.880     
2048       6144            16384             1000      1.003       6.13        16.34          1.360       0.920       2.580     
4096       12288           32768             1000      1.638       7.50        20.01          3.340       1.560       4.540     
8192       24576           65536             1000      2.882       8.53        22.74          9.880       2.780       11.800    
16384      49152           131072            1000      5.447       9.02        24.06          13.760      5.280       22.800    
32768      98304           262144            1000      10.492      9.37        24.99          27.800      10.200      40.940    
65536      196608          524288            1000      20.705      9.50        25.32          44.760      20.180      86.560    
131072     393216          1048576           1000      43.333      9.07        24.20          151.720     40.580      165.260   
262144     786432          2097152           1000      292.626     2.69        7.17           404.140     269.960     290.560   
524288     1572864         4194304           1000      504.959     3.11        8.31           570.960     494.040     475.340   
1048576    3145728         8388608           1000      965.217     3.26        8.69           1314.220    944.340     959.380   

