the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.114       0.03        0.07           0.415       0.109       0.342     
2          6               16                1000      0.114       0.05        0.14           0.495       0.109       0.142     
4          12              32                1000      0.113       0.11        0.28           0.340       0.109       0.315     
8          24              64                1000      0.113       0.21        0.57           0.405       0.111       0.151     
16         48              128               1000      0.113       0.42        1.13           0.317       0.111       0.184     
32         96              256               1000      0.116       0.83        2.21           0.394       0.114       0.323     
64         192             512               1000      0.119       1.61        4.30           0.317       0.115       0.134     
128        384             1024              1000      0.127       3.03        8.08           0.325       0.122       0.603     
256        768             2048              1000      0.142       5.42        14.45          0.356       0.137       0.510     
512        1536            4096              1000      0.184       8.36        22.28          0.580       0.172       0.455     
1024       3072            8192              1000      0.255       12.05       32.14          0.461       0.247       0.400     
2048       6144            16384             1000      0.398       15.44       41.18          0.697       0.390       0.686     
4096       12288           32768             1000      0.697       17.64       47.03          9.411       0.681       0.917     
8192       24576           65536             1000      1.296       18.97       50.57          1.737       1.281       1.447     
16384      49152           131072            1000      2.489       19.75       52.67          11.297      2.456       2.660     
32768      98304           262144            1000      4.934       19.92       53.13          9.576       4.826       5.743     
65536      196608          524288            1000      9.804       20.05       53.48          36.645      9.502       12.121    
131072     393216          1048576           1000      19.244      20.43       54.49          37.508      18.796      24.382    
262144     786432          2097152           1000      38.147      20.62       54.98          69.982      37.450      49.514    
524288     1572864         4194304           1000      76.164      20.65       55.07          162.580     74.735      111.133   
1048576    3145728         8388608           1000      164.485     19.12       51.00          323.238     154.488     245.687   

