the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.268       0.03        0.06           0.620       0.240       0.760     
2          14              32                1000      0.278       0.05        0.12           0.660       0.240       0.560     
4          28              64                1000      0.283       0.10        0.23           0.580       0.240       1.260     
8          56              128               1000      0.272       0.21        0.47           0.480       0.240       0.760     
16         112             256               1000      0.270       0.42        0.95           0.960       0.240       1.200     
32         224             512               1000      0.302       0.74        1.70           0.640       0.240       0.680     
64         448             1024              1000      0.346       1.30        2.96           1.780       0.300       0.860     
128        896             2048              1000      0.440       2.03        4.65           8.020       0.380       0.920     
256        1792            4096              1000      0.604       2.97        6.78           1.140       0.540       1.380     
512        3584            8192              1000      1.112       3.22        7.37           1.460       1.020       1.800     
1024       7168            16384             1000      1.736       4.13        9.44           20.860      1.620       3.160     
2048       14336           32768             1000      3.064       4.68        10.69          110.500     2.860       6.240     
4096       28672           65536             1000      5.485       5.23        11.95          14.020      5.180       11.380    
8192       57344           131072            1000      9.545       6.01        13.73          21.160      9.400       20.540    
16384      114688          262144            1000      19.451      5.90        13.48          168.900     18.460      44.120    
32768      229376          524288            1000      38.414      5.97        13.65          138.280     36.700      105.620   
65536      458752          1048576           1000      228.754     2.01        4.58           282.600     209.120     190.640   
131072     917504          2097152           1000      412.150     2.23        5.09           493.240     403.640     410.260   
262144     1835008         4194304           1000      842.969     2.18        4.98           937.320     829.860     857.180   
524288     3670016         8388608           1000      1572.352    2.33        5.34           1766.880    1542.020    1540.880  
1048576    7340032         16777216          1000      3046.833    2.41        5.51           3461.600    3014.080    3049.300  

