the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.143       0.02        0.06           0.600       0.060       0.740     
2          6               16                1000      0.152       0.04        0.11           0.400       0.080       0.520     
4          12              32                1000      0.128       0.09        0.25           0.340       0.060       0.380     
8          24              64                1000      0.135       0.18        0.48           0.340       0.060       0.380     
16         48              128               1000      0.142       0.34        0.90           0.420       0.080       0.520     
32         96              256               1000      0.127       0.76        2.02           0.280       0.080       0.340     
64         192             512               1000      0.142       1.35        3.61           0.560       0.100       0.120     
128        384             1024              1000      0.166       2.32        6.18           0.300       0.120       0.200     
256        768             2048              1000      0.234       3.28        8.74           1.180       0.200       0.800     
512        1536            4096              1000      0.352       4.37        11.64          0.520       0.320       1.840     
1024       3072            8192              1000      0.675       4.55        12.14          2.360       0.620       3.840     
2048       6144            16384             1000      1.280       4.80        12.80          9.300       1.220       7.940     
4096       12288           32768             1000      2.775       4.43        11.81          5.440       2.700       12.640    
8192       24576           65536             1000      5.674       4.33        11.55          19.780      5.520       26.480    
16384      49152           131072            1000      10.656      4.61        12.30          19.600      10.480      75.200    
32768      98304           262144            1000      21.304      4.61        12.31          44.780      20.820      127.220   
65536      196608          524288            1000      43.487      4.52        12.06          155.660     41.480      268.900   
131072     393216          1048576           1000      315.328     1.25        3.33           477.180     289.840     560.480   
262144     786432          2097152           1000      1183.415    0.66        1.77           1222.320    1020.280    1156.580  
524288     1572864         4194304           1000      2445.303    0.64        1.72           2983.820    1629.120    2498.980  
1048576    3145728         8388608           1000      4834.633    0.65        1.74           5824.320    3748.080    4661.140  

