the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.140       0.04        0.17           0.240       0.080       0.460     
2          12              48                1000      0.119       0.10        0.40           0.340       0.060       0.920     
4          24              96                1000      0.130       0.18        0.74           0.260       0.080       0.440     
8          48              192               1000      0.146       0.33        1.32           0.360       0.100       0.300     
16         96              384               1000      0.178       0.54        2.16           0.700       0.100       0.920     
32         192             768               1000      0.411       0.47        1.87           35.520      0.300       2.160     
64         384             1536              1000      0.937       0.41        1.64           10.020      0.880       5.360     
128        768             3072              1000      1.379       0.56        2.23           2.200       1.320       4.380     
256        1536            6144              1000      2.645       0.58        2.32           10.360      2.520       25.980    
512        3072            12288             1000      5.153       0.60        2.38           44.600      4.860       16.760    
1024       6144            24576             1000      11.207      0.55        2.19           130.220     10.680      36.100    
2048       12288           49152             1000      24.487      0.50        2.01           1162.260    22.200      67.540    
4096       24576           98304             1000      51.696      0.48        1.90           139.520     50.400      126.680   
8192       49152           196608            1000      131.925     0.37        1.49           269.300     129.180     264.140   
16384      98304           393216            1000      363.522     0.27        1.08           623.800     344.580     1113.860  
32768      196608          786432            1000      1668.128    0.12        0.47           2331.920    1591.620    2939.740  
65536      393216          1572864           1000      5535.070    0.07        0.28           7394.120    4987.240    6657.960  
131072     786432          3145728           1000      14795.736   0.05        0.21           18869.880   13465.180   15255.060 
262144     1572864         6291456           1000      42060.023   0.04        0.15           55267.580   36850.040   42015.580 
524288     3145728         12582912          1000      102096.613  0.03        0.12           129381.460  90669.700   96896.460 
1048576    6291456         25165824          1000      219431.042  0.03        0.11           280181.960  201241.880  218221.180

